"av im","av re","current density im:0","current density im:1","current density im:2","current density re:0","current density re:1","current density re:2","electric field im:0","electric field im:1","electric field im:2","electric field re:0","electric field re:1","electric field re:2","joule heating","magnetic field strength im:0","magnetic field strength im:1","magnetic field strength im:2","magnetic field strength re:0","magnetic field strength re:1","magnetic field strength re:2","magnetic flux density im:0","magnetic flux density im:1","magnetic flux density im:2","magnetic flux density re:0","magnetic flux density re:1","magnetic flux density re:2","w","current density im e:0","current density im e:1","current density im e:2","current density re e:0","current density re e:1","current density re e:2","electric field im e:0","electric field im e:1","electric field im e:2","electric field re e:0","electric field re e:1","electric field re e:2","joule heating e","magnetic field strength im e:0","magnetic field strength im e:1","magnetic field strength im e:2","magnetic field strength re e:0","magnetic field strength re e:1","magnetic field strength re e:2","magnetic flux density im e:0","magnetic flux density im e:1","magnetic flux density im e:2","magnetic flux density re e:0","magnetic flux density re e:1","magnetic flux density re e:2","w potential","w vector e:0","w vector e:1","w vector e:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
8.8201e-50,8.8201e-50,-6.7272e-10,-1.4952e-09,-0.13931,-1.9159e-09,8.236e-09,0.030573,-1.8617e-05,0.00016561,0.34935,1.8603e-05,-0.00016555,6.543,-0.41085,-10433,-1.5755e-08,1.7471e-07,557.08,4.2934e-10,1.7219e-08,-0.013111,-1.9798e-14,2.1955e-13,0.00070004,5.3956e-16,2.1638e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5626e-06,-0.00018164,3.9171,0,-10013,491.91,-1.1218e-08,534.63,-26.265,4.2866e-07,-0.012583,0.00061815,-1.4097e-14,0.00067183,-3.3005e-05,5.3866e-13,0,0,0,0,1,0.00448,0,0.00448,0.005
8.8201e-50,8.8201e-50,-6.7011e-10,-1.411e-09,-0.14089,-2.0873e-09,8.3818e-09,0.02949,-1.8436e-05,0.00016574,0.34599,1.8422e-05,-0.00016567,6.4801,-0.4168,-10427,-1.724e-08,1.7445e-07,556.73,5.1274e-10,1.921e-08,-0.013103,-2.1664e-14,2.1922e-13,0.00069961,6.4437e-16,2.414e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5626e-06,-0.00018164,3.9171,0,-10013,491.91,-1.1218e-08,534.63,-26.265,4.2866e-07,-0.012583,0.00061815,-1.4097e-14,0.00067183,-3.3005e-05,5.3866e-13,0,0,0,0,1,0.004485,0,0.004485,0.005
8.8201e-50,8.8201e-50,-6.6749e-10,-1.3267e-09,-0.14247,-2.2586e-09,8.5276e-09,0.028408,-1.8255e-05,0.00016586,0.34263,1.8241e-05,-0.0001658,6.4172,-0.42275,-10421,-1.8726e-08,1.7419e-07,556.39,5.9615e-10,2.12e-08,-0.013095,-2.3531e-14,2.189e-13,0.00069919,7.4917e-16,2.6641e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5631e-06,-0.00018166,3.9171,0,-10013,491.91,-7.6352e-09,534.63,-26.265,4.32e-07,-0.012583,0.00061815,-9.5946e-15,0.00067183,-3.3005e-05,5.4287e-13,0,0,0,0,1,0.00449,0,0.00449,0.005
8.8201e-50,8.8201e-50,-6.6487e-10,-1.2425e-09,-0.14406,-2.4299e-09,8.6733e-09,0.027326,-1.8073e-05,0.00016599,0.33928,1.806e-05,-0.00016592,6.3543,-0.4287,-10414,-2.0211e-08,1.7394e-07,556.05,6.7956e-10,2.3191e-08,-0.013087,-2.5398e-14,2.1857e-13,0.00069876,8.5399e-16,2.9143e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5631e-06,-0.00018166,3.9171,0,-10013,491.91,-7.6352e-09,534.63,-26.265,4.32e-07,-0.012583,0.00061815,-9.5946e-15,0.00067183,-3.3005e-05,5.4287e-13,0,0,0,0,1,0.004495,0,0.004495,0.005
8.8201e-50,8.8201e-50,-6.6226e-10,-1.1582e-09,-0.14564,-2.6012e-09,8.8191e-09,0.026243,-1.7892e-05,0.00016611,0.33592,1.7879e-05,-0.00016605,6.2914,-0.43465,-10408,-2.1697e-08,1.7368e-07,555.71,7.6296e-10,2.5181e-08,-0.013079,-2.7264e-14,2.1825e-13,0.00069833,9.588e-16,3.1644e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5631e-06,-0.00018166,3.9171,0,-10013,491.91,-7.6352e-09,534.63,-26.265,4.32e-07,-0.012583,0.00061815,-9.5946e-15,0.00067183,-3.3005e-05,5.4287e-13,0,0,0,0,1,0.0045,0,0.0045,0.005
8.8201e-50,8.8201e-50,-6.5964e-10,-1.074e-09,-0.14722,-2.7725e-09,8.9649e-09,0.025161,-1.7711e-05,0.00016624,0.33256,1.7698e-05,-0.00016617,6.2284,-0.44061,-10402,-2.3182e-08,1.7342e-07,555.37,8.4637e-10,2.7172e-08,-0.013071,-2.9131e-14,2.1792e-13,0.0006979,1.0636e-15,3.4145e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5631e-06,-0.00018166,3.9171,0,-10013,491.91,-7.6352e-09,534.63,-26.265,4.32e-07,-0.012583,0.00061815,-9.5946e-15,0.00067183,-3.3005e-05,5.4287e-13,0,0,0,0,1,0.004505,0,0.004505,0.005
8.8201e-50,8.8201e-50,-6.5702e-10,-9.8974e-10,-0.14881,-2.9439e-09,9.1107e-09,0.024078,-1.753e-05,0.00016636,0.3292,1.7517e-05,-0.0001663,6.1655,-0.44656,-10395,-2.4668e-08,1.7316e-07,555.03,9.2977e-10,2.9162e-08,-0.013063,-3.0998e-14,2.176e-13,0.00069747,1.1684e-15,3.6647e-14,0,0,0,0,0,0,0,-1.839e-05,0.00016495,0.20915,1.8378e-05,-0.00016488,3.9171,0,-10013,-491.91,2.8039e-07,534.63,26.265,-1.683e-07,-0.012583,-0.00061815,3.5235e-13,0.00067183,3.3005e-05,-2.115e-13,0,0,0,0,1,0.00451,0,0.00451,0.005
8.8201e-50,8.8201e-50,-6.5441e-10,-9.055e-10,-0.15039,-3.1152e-09,9.2564e-09,0.022996,-1.7349e-05,0.00016649,0.32584,1.7336e-05,-0.00016642,6.1026,-0.45251,-10389,-2.6153e-08,1.729e-07,554.69,1.0132e-09,3.1153e-08,-0.013055,-3.2864e-14,2.1727e-13,0.00069705,1.2732e-15,3.9148e-14,0,0,0,0,0,0,0,-1.839e-05,0.00016495,0.20915,1.8378e-05,-0.00016488,3.9171,0,-10013,-491.91,2.8039e-07,534.63,26.265,-1.683e-07,-0.012583,-0.00061815,3.5235e-13,0.00067183,3.3005e-05,-2.115e-13,0,0,0,0,1,0.004515,0,0.004515,0.005
8.8201e-50,8.8201e-50,-6.5179e-10,-8.2125e-10,-0.15197,-3.2865e-09,9.4022e-09,0.021913,-1.7168e-05,0.00016661,0.32248,1.7155e-05,-0.00016655,6.0397,-0.45846,-10382,-2.7638e-08,1.7264e-07,554.35,1.0966e-09,3.3143e-08,-0.013047,-3.4731e-14,2.1695e-13,0.00069662,1.378e-15,4.1649e-14,0,0,0,0,0,0,0,-1.839e-05,0.00016495,0.20915,1.8378e-05,-0.00016488,3.9171,0,-10013,-491.91,2.8039e-07,534.63,26.265,-1.683e-07,-0.012583,-0.00061815,3.5235e-13,0.00067183,3.3005e-05,-2.115e-13,0,0,0,0,1,0.00452,0,0.00452,0.005
8.8201e-50,8.8201e-50,-6.4917e-10,-7.3701e-10,-0.15356,-3.4578e-09,9.548e-09,0.020831,-1.6987e-05,0.00016674,0.31912,1.6974e-05,-0.00016667,5.9768,-0.46441,-10376,-2.9124e-08,1.7239e-07,554.01,1.18e-09,3.5134e-08,-0.013039,-3.6598e-14,2.1663e-13,0.00069619,1.4828e-15,4.4151e-14,0,0,0,0,0,0,0,-1.839e-05,0.00016495,0.20915,1.8378e-05,-0.00016488,3.9171,0,-10013,-491.91,2.8039e-07,534.63,26.265,-1.683e-07,-0.012583,-0.00061815,3.5235e-13,0.00067183,3.3005e-05,-2.115e-13,0,0,0,0,1,0.004525,0,0.004525,0.005
8.8201e-50,8.8201e-50,-6.4655e-10,-6.5276e-10,-0.15514,-3.6291e-09,9.6938e-09,0.019748,-1.6806e-05,0.00016686,0.31576,1.6793e-05,-0.0001668,5.9139,-0.47037,-10370,-3.0609e-08,1.7213e-07,553.67,1.2634e-09,3.7125e-08,-0.013031,-3.8464e-14,2.163e-13,0.00069576,1.5877e-15,4.6652e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5631e-06,-0.00018166,3.9171,0,-10013,491.91,-7.6352e-09,534.63,-26.265,4.32e-07,-0.012583,0.00061815,-9.5946e-15,0.00067183,-3.3005e-05,5.4287e-13,0,0,0,0,1,0.00453,0,0.00453,0.005
8.8201e-50,8.8201e-50,-6.4394e-10,-5.6852e-10,-0.15672,-3.8004e-09,9.8395e-09,0.018666,-1.6624e-05,0.00016699,0.3124,1.6612e-05,-0.00016692,5.851,-0.47632,-10363,-3.2095e-08,1.7187e-07,553.33,1.3468e-09,3.9115e-08,-0.013023,-4.0331e-14,2.1598e-13,0.00069533,1.6925e-15,4.9153e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5631e-06,-0.00018166,3.9171,0,-10013,491.91,-7.6352e-09,534.63,-26.265,4.32e-07,-0.012583,0.00061815,-9.5946e-15,0.00067183,-3.3005e-05,5.4287e-13,0,0,0,0,1,0.004535,0,0.004535,0.005
8.8201e-50,8.8201e-50,-6.4132e-10,-4.8427e-10,-0.15831,-3.9718e-09,9.9853e-09,0.017583,-1.6443e-05,0.00016711,0.30904,1.6431e-05,-0.00016705,5.788,-0.48227,-10357,-3.358e-08,1.7161e-07,552.99,1.4302e-09,4.1106e-08,-0.013015,-4.2198e-14,2.1565e-13,0.00069491,1.7973e-15,5.1655e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5631e-06,-0.00018166,3.9171,0,-10013,491.91,-7.6352e-09,534.63,-26.265,4.32e-07,-0.012583,0.00061815,-9.5946e-15,0.00067183,-3.3005e-05,5.4287e-13,0,0,0,0,1,0.00454,0,0.00454,0.005
8.8201e-50,8.8201e-50,-6.387e-10,-4.0003e-10,-0.15989,-4.1431e-09,1.0131e-08,0.016501,-1.6262e-05,0.00016724,0.30568,1.625e-05,-0.00016717,5.7251,-0.48822,-10351,-3.5065e-08,1.7135e-07,552.65,1.5136e-09,4.3096e-08,-0.013007,-4.4064e-14,2.1533e-13,0.00069448,1.9021e-15,5.4156e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5631e-06,-0.00018166,3.9171,0,-10013,491.91,-7.6352e-09,534.63,-26.265,4.32e-07,-0.012583,0.00061815,-9.5946e-15,0.00067183,-3.3005e-05,5.4287e-13,0,0,0,0,1,0.004545,0,0.004545,0.005
8.8201e-50,8.8201e-50,-6.3609e-10,-3.1579e-10,-0.16147,-4.3144e-09,1.0277e-08,0.015418,-1.6081e-05,0.00016736,0.30232,1.6069e-05,-0.0001673,5.6622,-0.49417,-10344,-3.6551e-08,1.7109e-07,552.31,1.597e-09,4.5087e-08,-0.012999,-4.5931e-14,2.15e-13,0.00069405,2.0069e-15,5.6657e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5631e-06,-0.00018166,3.9171,0,-10013,491.91,-7.6352e-09,534.63,-26.265,4.32e-07,-0.012583,0.00061815,-9.5946e-15,0.00067183,-3.3005e-05,5.4287e-13,0,0,0,0,1,0.00455,0,0.00455,0.005
8.8201e-50,8.8201e-50,-6.3347e-10,-2.3154e-10,-0.16305,-4.4857e-09,1.0423e-08,0.014336,-1.59e-05,0.00016749,0.29897,1.5888e-05,-0.00016742,5.5993,-0.50013,-10338,-3.8036e-08,1.7083e-07,551.97,1.6804e-09,4.7077e-08,-0.012991,-4.7797e-14,2.1468e-13,0.00069362,2.1117e-15,5.9159e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5631e-06,-0.00018166,3.9171,0,-10013,491.91,-7.6352e-09,534.63,-26.265,4.32e-07,-0.012583,0.00061815,-9.5946e-15,0.00067183,-3.3005e-05,5.4287e-13,0,0,0,0,1,0.004555,0,0.004555,0.005
8.8201e-50,8.8201e-50,-6.3085e-10,-1.473e-10,-0.16464,-4.657e-09,1.0568e-08,0.013254,-1.5719e-05,0.00016761,0.29561,1.5707e-05,-0.00016755,5.5364,-0.50608,-10331,-3.9522e-08,1.7058e-07,551.63,1.7638e-09,4.9068e-08,-0.012983,-4.9664e-14,2.1435e-13,0.00069319,2.2165e-15,6.166e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5631e-06,-0.00018166,3.9171,0,-10013,491.91,-7.6352e-09,534.63,-26.265,4.32e-07,-0.012583,0.00061815,-9.5946e-15,0.00067183,-3.3005e-05,5.4287e-13,0,0,0,0,1,0.00456,0,0.00456,0.005
8.8201e-50,8.8201e-50,-6.2824e-10,-6.3056e-11,-0.16622,-4.8284e-09,1.0714e-08,0.012171,-1.5538e-05,0.00016774,0.29225,1.5526e-05,-0.00016767,5.4735,-0.51203,-10325,-4.1007e-08,1.7032e-07,551.29,1.8472e-09,5.1058e-08,-0.012975,-5.1531e-14,2.1403e-13,0.00069277,2.3213e-15,6.4162e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5631e-06,-0.00018166,3.9171,0,-10013,491.91,-7.6352e-09,534.63,-26.265,4.32e-07,-0.012583,0.00061815,-9.5946e-15,0.00067183,-3.3005e-05,5.4287e-13,0,0,0,0,1,0.004565,0,0.004565,0.005
8.8201e-50,8.8201e-50,-6.2562e-10,2.1185e-11,-0.1678,-4.9997e-09,1.086e-08,0.011089,-1.5357e-05,0.00016786,0.28889,1.5345e-05,-0.0001678,5.4106,-0.51798,-10319,-4.2493e-08,1.7006e-07,550.95,1.9306e-09,5.3049e-08,-0.012967,-5.3397e-14,2.137e-13,0.00069234,2.4261e-15,6.6663e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5631e-06,-0.00018166,3.9171,0,-10013,491.91,-7.6352e-09,534.63,-26.265,4.32e-07,-0.012583,0.00061815,-9.5946e-15,0.00067183,-3.3005e-05,5.4287e-13,0,0,0,0,1,0.00457,0,0.00457,0.005
8.8201e-50,8.8201e-50,-6.23e-10,1.0542e-10,-0.16939,-5.171e-09,1.1006e-08,0.010006,-1.5176e-05,0.00016799,0.28553,1.5164e-05,-0.00016792,5.3477,-0.52393,-10312,-4.3978e-08,1.698e-07,550.6,2.014e-09,5.5039e-08,-0.012959,-5.5264e-14,2.1338e-13,0.00069191,2.531e-15,6.9164e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5631e-06,-0.00018166,3.9171,0,-10013,491.91,-7.6352e-09,534.63,-26.265,4.32e-07,-0.012583,0.00061815,-9.5946e-15,0.00067183,-3.3005e-05,5.4287e-13,0,0,0,0,1,0.004575,0,0.004575,0.005
8.8201e-50,8.8201e-50,-6.2039e-10,1.8967e-10,-0.17097,-5.3423e-09,1.1152e-08,0.0089237,-1.4994e-05,0.00016811,0.28217,1.4983e-05,-0.00016805,5.2847,-0.52988,-10306,-4.5463e-08,1.6954e-07,550.26,2.0975e-09,5.703e-08,-0.012951,-5.7131e-14,2.1305e-13,0.00069148,2.6358e-15,7.1666e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5631e-06,-0.00018166,3.9171,0,-10013,491.91,-7.6352e-09,534.63,-26.265,4.32e-07,-0.012583,0.00061815,-9.5946e-15,0.00067183,-3.3005e-05,5.4287e-13,0,0,0,0,1,0.00458,0,0.00458,0.005
8.8201e-50,8.8201e-50,-6.1777e-10,2.7391e-10,-0.17255,-5.5136e-09,1.1297e-08,0.0078412,-1.4813e-05,0.00016824,0.27881,1.4802e-05,-0.00016817,5.2218,-0.53584,-10299,-4.6949e-08,1.6928e-07,549.92,2.1809e-09,5.902e-08,-0.012943,-5.8997e-14,2.1273e-13,0.00069105,2.7406e-15,7.4167e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5631e-06,-0.00018166,3.9171,0,-10013,491.91,-7.6352e-09,534.63,-26.265,4.32e-07,-0.012583,0.00061815,-9.5946e-15,0.00067183,-3.3005e-05,5.4287e-13,0,0,0,0,1,0.004585,0,0.004585,0.005
8.8201e-50,8.8201e-50,-6.1515e-10,3.5816e-10,-0.17414,-5.685e-09,1.1443e-08,0.0067587,-1.4632e-05,0.00016836,0.27545,1.4621e-05,-0.0001683,5.1589,-0.54179,-10293,-4.8434e-08,1.6903e-07,549.58,2.2643e-09,6.1011e-08,-0.012935,-6.0864e-14,2.124e-13,0.00069063,2.8454e-15,7.6668e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5631e-06,-0.00018166,3.9171,0,-10013,491.91,-7.6352e-09,534.63,-26.265,4.32e-07,-0.012583,0.00061815,-9.5946e-15,0.00067183,-3.3005e-05,5.4287e-13,0,0,0,0,1,0.00459,0,0.00459,0.005
8.8201e-50,8.8201e-50,-6.1253e-10,4.424e-10,-0.17572,-5.8563e-09,1.1589e-08,0.0056763,-1.4451e-05,0.00016849,0.27209,1.444e-05,-0.00016842,5.096,-0.54774,-10287,-4.992e-08,1.6877e-07,549.24,2.3477e-09,6.3001e-08,-0.012927,-6.2731e-14,2.1208e-13,0.0006902,2.9502e-15,7.917e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5631e-06,-0.00018166,3.9171,0,-10013,491.91,-7.6352e-09,534.63,-26.265,4.32e-07,-0.012583,0.00061815,-9.5946e-15,0.00067183,-3.3005e-05,5.4287e-13,0,0,0,0,1,0.004595,0,0.004595,0.005
8.8201e-50,8.8201e-50,-6.0992e-10,5.2665e-10,-0.1773,-6.0276e-09,1.1735e-08,0.0045938,-1.427e-05,0.00016861,0.26873,1.4259e-05,-0.00016855,5.0331,-0.55369,-10280,-5.1405e-08,1.6851e-07,548.9,2.4311e-09,6.4992e-08,-0.012919,-6.4597e-14,2.1175e-13,0.00068977,3.055e-15,8.1671e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5631e-06,-0.00018166,3.9171,0,-10013,491.91,-7.6352e-09,534.63,-26.265,4.32e-07,-0.012583,0.00061815,-9.5946e-15,0.00067183,-3.3005e-05,5.4287e-13,0,0,0,0,1,0.0046,0,0.0046,0.005
8.8201e-50,8.8201e-50,-6.073e-10,6.1089e-10,-0.17889,-6.1989e-09,1.188e-08,0.0035113,-1.4089e-05,0.00016874,0.26537,1.4078e-05,-0.00016867,4.9702,-0.55964,-10274,-5.289e-08,1.6825e-07,548.56,2.5145e-09,6.6982e-08,-0.012911,-6.6464e-14,2.1143e-13,0.00068934,3.1598e-15,8.4172e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5631e-06,-0.00018166,3.9171,0,-10013,491.91,-7.6352e-09,534.63,-26.265,4.32e-07,-0.012583,0.00061815,-9.5946e-15,0.00067183,-3.3005e-05,5.4287e-13,0,0,0,0,1,0.004605,0,0.004605,0.005
8.8201e-50,8.8201e-50,-6.0468e-10,6.9513e-10,-0.18047,-6.3702e-09,1.2026e-08,0.0024289,-1.3908e-05,0.00016886,0.26201,1.3897e-05,-0.0001688,4.9073,-0.5656,-10268,-5.4376e-08,1.6799e-07,548.22,2.5979e-09,6.8973e-08,-0.012903,-6.833e-14,2.1111e-13,0.00068891,3.2646e-15,8.6674e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5626e-06,-0.00018164,3.9171,0,-10013,491.91,-1.1218e-08,534.63,-26.265,4.2866e-07,-0.012583,0.00061815,-1.4097e-14,0.00067183,-3.3005e-05,5.3866e-13,0,0,0,0,1,0.00461,0,0.00461,0.005
8.8201e-50,8.8201e-50,-6.0207e-10,7.7938e-10,-0.18205,-6.5416e-09,1.2172e-08,0.0013464,-1.3727e-05,0.00016899,0.25866,1.3716e-05,-0.00016892,4.8443,-0.57155,-10261,-5.5861e-08,1.6773e-07,547.88,2.6813e-09,7.0963e-08,-0.012895,-7.0197e-14,2.1078e-13,0.00068849,3.3694e-15,8.9175e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5626e-06,-0.00018164,3.9171,0,-10013,491.91,-1.1218e-08,534.63,-26.265,4.2866e-07,-0.012583,0.00061815,-1.4097e-14,0.00067183,-3.3005e-05,5.3866e-13,0,0,0,0,1,0.004615,0,0.004615,0.005
8.8201e-50,8.8201e-50,-5.9945e-10,8.6362e-10,-0.18363,-6.7129e-09,1.2318e-08,0.00026397,-1.3545e-05,0.00016911,0.2553,1.3535e-05,-0.00016905,4.7814,-0.5775,-10255,-5.7347e-08,1.6748e-07,547.54,2.7647e-09,7.2954e-08,-0.012887,-7.2064e-14,2.1046e-13,0.00068806,3.4742e-15,9.1677e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5626e-06,-0.00018164,3.9171,0,-10013,491.91,-1.1218e-08,534.63,-26.265,4.2866e-07,-0.012583,0.00061815,-1.4097e-14,0.00067183,-3.3005e-05,5.3866e-13,0,0,0,0,1,0.00462,0,0.00462,0.005
8.8201e-50,8.8201e-50,-5.9683e-10,9.4787e-10,-0.18522,-6.8842e-09,1.2463e-08,-0.00081855,-1.3364e-05,0.00016924,0.25194,1.3354e-05,-0.00016917,4.7185,-0.58345,-10248,-5.8832e-08,1.6722e-07,547.2,2.8481e-09,7.4944e-08,-0.012879,-7.3931e-14,2.1013e-13,0.00068763,3.5791e-15,9.4178e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5626e-06,-0.00018164,3.9171,0,-10013,491.91,-1.1218e-08,534.63,-26.265,4.2866e-07,-0.012583,0.00061815,-1.4097e-14,0.00067183,-3.3005e-05,5.3866e-13,0,0,0,0,1,0.004625,0,0.004625,0.005
8.8201e-50,8.8201e-50,-5.9422e-10,1.0321e-09,-0.1868,-7.0555e-09,1.2609e-08,-0.001901,-1.3183e-05,0.00016936,0.24858,1.3173e-05,-0.0001693,4.6556,-0.5894,-10242,-6.0318e-08,1.6696e-07,546.86,2.9315e-09,7.6935e-08,-0.012871,-7.5797e-14,2.0981e-13,0.0006872,3.6839e-15,9.6679e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5626e-06,-0.00018164,3.9171,0,-10013,491.91,-1.1218e-08,534.63,-26.265,4.2866e-07,-0.012583,0.00061815,-1.4097e-14,0.00067183,-3.3005e-05,5.3866e-13,0,0,0,0,1,0.00463,0,0.00463,0.005
8.8201e-50,8.8201e-50,-5.916e-10,1.1163e-09,-0.18838,-7.2268e-09,1.2755e-08,-0.0029834,-1.3002e-05,0.00016948,0.24522,1.2992e-05,-0.00016942,4.5927,-0.59536,-10236,-6.1803e-08,1.667e-07,546.52,3.0149e-09,7.8925e-08,-0.012863,-7.7664e-14,2.0948e-13,0.00068677,3.7887e-15,9.9181e-14,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5626e-06,-0.00018164,3.9171,0,-10013,491.91,-1.1218e-08,534.63,-26.265,4.2866e-07,-0.012583,0.00061815,-1.4097e-14,0.00067183,-3.3005e-05,5.3866e-13,0,0,0,0,1,0.004635,0,0.004635,0.005
8.8201e-50,8.8201e-50,-5.8898e-10,1.2006e-09,-0.18997,-7.3982e-09,1.2901e-08,-0.0040659,-1.2821e-05,0.00016961,0.24186,1.2811e-05,-0.00016955,4.5298,-0.60131,-10229,-6.3288e-08,1.6644e-07,546.18,3.0983e-09,8.0916e-08,-0.012855,-7.953e-14,2.0916e-13,0.00068635,3.8935e-15,1.0168e-13,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5626e-06,-0.00018164,3.9171,0,-10013,491.91,-1.1218e-08,534.63,-26.265,4.2866e-07,-0.012583,0.00061815,-1.4097e-14,0.00067183,-3.3005e-05,5.3866e-13,0,0,0,0,1,0.00464,0,0.00464,0.005
8.8201e-50,8.8201e-50,-5.8637e-10,1.2848e-09,-0.19155,-7.5695e-09,1.3047e-08,-0.0051483,-1.264e-05,0.00016973,0.2385,1.263e-05,-0.00016967,4.4669,-0.60726,-10223,-6.4774e-08,1.6618e-07,545.84,3.1817e-09,8.2906e-08,-0.012847,-8.1397e-14,2.0883e-13,0.00068592,3.9983e-15,1.0418e-13,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5626e-06,-0.00018164,3.9171,0,-10013,491.91,-1.1218e-08,534.63,-26.265,4.2866e-07,-0.012583,0.00061815,-1.4097e-14,0.00067183,-3.3005e-05,5.3866e-13,0,0,0,0,1,0.004645,0,0.004645,0.005
8.8201e-50,8.8201e-50,-5.8375e-10,1.3691e-09,-0.19313,-7.7408e-09,1.3192e-08,-0.0062309,-1.2459e-05,0.00016986,0.23514,1.2449e-05,-0.0001698,4.404,-0.61321,-10217,-6.6259e-08,1.6592e-07,545.5,3.2651e-09,8.4897e-08,-0.012839,-8.3264e-14,2.0851e-13,0.00068549,4.1031e-15,1.0668e-13,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5626e-06,-0.00018164,3.9171,0,-10013,491.91,-1.1218e-08,534.63,-26.265,4.2866e-07,-0.012583,0.00061815,-1.4097e-14,0.00067183,-3.3005e-05,5.3866e-13,0,0,0,0,1,0.00465,0,0.00465,0.005
8.8201e-50,8.8201e-50,-5.8113e-10,1.4533e-09,-0.19472,-7.9121e-09,1.3338e-08,-0.0073133,-1.2278e-05,0.00016998,0.23178,1.2268e-05,-0.00016992,4.341,-0.61916,-10210,-6.7745e-08,1.6567e-07,545.16,3.3485e-09,8.6888e-08,-0.012831,-8.513e-14,2.0818e-13,0.00068506,4.2079e-15,1.0919e-13,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5626e-06,-0.00018164,3.9171,0,-10013,491.91,-1.1218e-08,534.63,-26.265,4.2866e-07,-0.012583,0.00061815,-1.4097e-14,0.00067183,-3.3005e-05,5.3866e-13,0,0,0,0,1,0.004655,0,0.004655,0.005
8.8201e-50,8.8201e-50,-5.7852e-10,1.5376e-09,-0.1963,-8.0834e-09,1.3484e-08,-0.0083958,-1.2096e-05,0.00017011,0.22842,1.2087e-05,-0.00017005,4.2781,-0.62512,-10204,-6.923e-08,1.6541e-07,544.82,3.432e-09,8.8878e-08,-0.012822,-8.6997e-14,2.0786e-13,0.00068463,4.3127e-15,1.1169e-13,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5626e-06,-0.00018164,3.9171,0,-10013,491.91,-1.1218e-08,534.63,-26.265,4.2866e-07,-0.012583,0.00061815,-1.4097e-14,0.00067183,-3.3005e-05,5.3866e-13,0,0,0,0,1,0.00466,0,0.00466,0.005
8.8201e-50,8.8201e-50,-5.759e-10,1.6218e-09,-0.19788,-8.2548e-09,1.363e-08,-0.0094782,-1.1915e-05,0.00017023,0.22506,1.1906e-05,-0.00017017,4.2152,-0.63107,-10197,-7.0716e-08,1.6515e-07,544.47,3.5154e-09,9.0869e-08,-0.012814,-8.8864e-14,2.0753e-13,0.00068421,4.4175e-15,1.1419e-13,0,0,0,0,0,0,0,-2.5673e-06,0.00018172,0.20915,2.5626e-06,-0.00018164,3.9171,0,-10013,491.91,-1.1218e-08,534.63,-26.265,4.2866e-07,-0.012583,0.00061815,-1.4097e-14,0.00067183,-3.3005e-05,5.3866e-13,0,0,0,0,1,0.004665,0,0.004665,0.005
