"av im","av re","current density im:0","current density im:1","current density im:2","current density re:0","current density re:1","current density re:2","electric field im:0","electric field im:1","electric field im:2","electric field re:0","electric field re:1","electric field re:2","joule heating","magnetic field strength im:0","magnetic field strength im:1","magnetic field strength im:2","magnetic field strength re:0","magnetic field strength re:1","magnetic field strength re:2","magnetic flux density im:0","magnetic flux density im:1","magnetic flux density im:2","magnetic flux density re:0","magnetic flux density re:1","magnetic flux density re:2","surface current im:0","surface current im:1","surface current im:2","surface current re:0","surface current re:1","surface current re:2","current density im e:0","current density im e:1","current density im e:2","current density re e:0","current density re e:1","current density re e:2","electric field im e:0","electric field im e:1","electric field im e:2","electric field re e:0","electric field re e:1","electric field re e:2","joule heating e","magnetic field strength im e:0","magnetic field strength im e:1","magnetic field strength im e:2","magnetic field strength re e:0","magnetic field strength re e:1","magnetic field strength re e:2","magnetic flux density im e:0","magnetic flux density im e:1","magnetic flux density im e:2","magnetic flux density re e:0","magnetic flux density re e:1","magnetic flux density re e:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,2.8111e-12,-0.0011906,0.0021193,1.2422e-12,-0.0004903,-0.0023396,1.1133e-09,-1.7903,-6.4737,1.9912e-07,105.84,-7.8854,1000.6,-31975,-2.4313e-07,-4.3613e-06,1578.3,-9.6966e-08,-2.5812e-06,-0.040181,-3.0552e-13,-5.4806e-12,0.0019834,-1.2185e-13,-3.2437e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.21877,-2.1463,-9.6477,12.045,122.18,-0.92831,0,-33502,3299.7,-0.0057128,1653.7,-162.87,0.0040847,-0.0421,0.0041465,-7.1789e-09,0.0020781,-0.00020467,5.133e-09,1,0.00147,0,0.00147,0.005
0,0,1.5284e-12,-0.00071625,0.0012757,6.8264e-13,-0.00029493,-0.0014084,-1.7763e-08,-2.0367,-6.4845,1.4141e-07,106.18,-7.9369,1042.2,-31864,-2.9968e-07,-4.3646e-06,1572.8,-1.1813e-07,-2.7426e-06,-0.040041,-3.7659e-13,-5.4847e-12,0.0019764,-1.4844e-13,-3.4464e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.21877,-2.1463,-9.6477,12.045,122.18,-0.92831,0,-33502,3299.7,-0.0057128,1653.7,-162.87,0.0040847,-0.0421,0.0041465,-7.1789e-09,0.0020781,-0.00020467,5.133e-09,1,0.001475,0,0.001475,0.005
0,0,2.4564e-13,-0.00024185,0.00043206,1.2301e-13,-9.9553e-05,-0.00047713,-3.6639e-08,-2.283,-6.4954,8.3703e-08,106.53,-7.9884,1083.8,-31752,-3.5624e-07,-4.3678e-06,1567.3,-1.3929e-07,-2.9039e-06,-0.039901,-4.4766e-13,-5.4888e-12,0.0019695,-1.7504e-13,-3.6491e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.21877,-2.1463,-9.6477,12.045,122.18,-0.92831,0,-33502,3299.7,-0.0057128,1653.7,-162.87,0.0040847,-0.0421,0.0041465,-7.1789e-09,0.0020781,-0.00020467,5.133e-09,1,0.00148,0,0.00148,0.005
0,0,-1.0371e-12,0.00023255,-0.00041157,-4.3662e-13,9.5823e-05,0.00045409,-5.5516e-08,-2.5294,-6.5063,2.5993e-08,106.88,-8.0399,1125.4,-31640,-4.1279e-07,-4.3711e-06,1561.8,-1.6045e-07,-3.0652e-06,-0.03976,-5.1872e-13,-5.4929e-12,0.0019626,-2.0163e-13,-3.8519e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.21877,-2.1463,-9.6477,12.045,122.18,-0.92831,0,-33502,3299.7,-0.0057128,1653.7,-162.87,0.0040847,-0.0421,0.0041465,-7.1789e-09,0.0020781,-0.00020467,5.133e-09,1,0.001485,0,0.001485,0.005
0,0,-2.3198e-12,0.00070693,-0.0012552,-9.9623e-13,0.00029119,0.0013853,-7.4392e-08,-2.7757,-6.5171,-3.1716e-08,107.23,-8.0915,1167,-31529,-4.6934e-07,-4.3743e-06,1556.3,-1.8161e-07,-3.2266e-06,-0.03962,-5.8979e-13,-5.4969e-12,0.0019557,-2.2822e-13,-4.0546e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.21877,-2.1463,-9.6477,12.045,122.18,-0.92831,0,-33502,3299.7,-0.0057128,1653.7,-162.87,0.0040847,-0.0421,0.0041465,-7.1789e-09,0.0020781,-0.00020467,5.133e-09,1,0.00149,0,0.00149,0.005
0,0,-3.6026e-12,0.0011813,-0.0020988,-1.5559e-12,0.00048657,0.0023165,-9.3269e-08,-3.0221,-6.528,-8.9427e-08,107.58,-8.143,1208.6,-31417,-5.2589e-07,-4.3776e-06,1550.8,-2.0277e-07,-3.3879e-06,-0.03948,-6.6086e-13,-5.501e-12,0.0019487,-2.5481e-13,-4.2574e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.21877,-2.1463,-9.6477,12.045,122.18,-0.92831,0,-33502,3299.7,-0.0057128,1653.7,-162.87,0.0040847,-0.0421,0.0041465,-7.1789e-09,0.0020781,-0.00020467,5.133e-09,1,0.001495,0,0.001495,0.005
0,0,-4.8853e-12,0.0016557,-0.0029425,-2.1155e-12,0.00068195,0.0032477,-1.1215e-07,-3.2684,-6.5389,-1.4714e-07,107.92,-8.1945,1250.2,-31305,-5.8245e-07,-4.3808e-06,1545.2,-2.2394e-07,-3.5492e-06,-0.039339,-7.3192e-13,-5.5051e-12,0.0019418,-2.8141e-13,-4.4601e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.21877,-2.1463,-9.6477,12.045,122.18,-0.92831,0,-33502,3299.7,-0.0057128,1653.7,-162.87,0.0040847,-0.0421,0.0041465,-7.1789e-09,0.0020781,-0.00020467,5.133e-09,1,0.0015,0,0.0015,0.005
0,0,-6.168e-12,0.0021301,-0.0037861,-2.6751e-12,0.00087732,0.004179,-1.3102e-07,-3.5148,-6.5497,-2.0485e-07,108.27,-8.2461,1291.8,-31194,-6.39e-07,-4.3841e-06,1539.7,-2.451e-07,-3.7106e-06,-0.039199,-8.0299e-13,-5.5092e-12,0.0019349,-3.08e-13,-4.6629e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.21877,-2.1463,-9.6477,12.045,122.18,-0.92831,0,-33502,3299.7,-0.0057128,1653.7,-162.87,0.0040847,-0.0421,0.0041465,-7.1789e-09,0.0020781,-0.00020467,5.133e-09,1,0.001505,0,0.001505,0.005
0,0,-7.4507e-12,0.0026045,-0.0046297,-3.2347e-12,0.0010727,0.0051102,-1.499e-07,-3.7611,-6.5606,-2.6256e-07,108.62,-8.2976,1333.4,-31082,-6.9555e-07,-4.3873e-06,1534.2,-2.6626e-07,-3.8719e-06,-0.039059,-8.7406e-13,-5.5133e-12,0.001928,-3.3459e-13,-4.8656e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.21877,-2.1463,-9.6477,12.045,122.18,-0.92831,0,-33502,3299.7,-0.0057128,1653.7,-162.87,0.0040847,-0.0421,0.0041465,-7.1789e-09,0.0020781,-0.00020467,5.133e-09,1,0.00151,0,0.00151,0.005
0,0,-8.7335e-12,0.0030789,-0.0054733,-3.7944e-12,0.0012681,0.0060414,-1.6877e-07,-4.0075,-6.5715,-3.2027e-07,108.97,-8.3491,1375,-30970,-7.5211e-07,-4.3906e-06,1528.7,-2.8742e-07,-4.0333e-06,-0.038919,-9.4512e-13,-5.5174e-12,0.001921,-3.6119e-13,-5.0683e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.21877,-2.1463,-9.6477,12.045,122.18,-0.92831,0,-33502,3299.7,-0.0057128,1653.7,-162.87,0.0040847,-0.0421,0.0041465,-7.1789e-09,0.0020781,-0.00020467,5.133e-09,1,0.001515,0,0.001515,0.005
0,0,-1.0016e-11,0.0035533,-0.006317,-4.354e-12,0.0014634,0.0069726,-1.8765e-07,-4.2538,-6.5823,-3.7798e-07,109.32,-8.4006,1416.6,-30859,-8.0866e-07,-4.3938e-06,1523.2,-3.0858e-07,-4.1946e-06,-0.038778,-1.0162e-12,-5.5215e-12,0.0019141,-3.8778e-13,-5.2711e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.21877,-2.1463,-9.6477,12.045,122.18,-0.92831,0,-33502,3299.7,-0.0057128,1653.7,-162.87,0.0040847,-0.0421,0.0041465,-7.1789e-09,0.0020781,-0.00020467,5.133e-09,1,0.00152,0,0.00152,0.005
0,0,-1.0399e-11,0.0036983,-0.0065748,-4.5336e-12,0.0015231,0.0072572,-1.8625e-07,-4.2988,-6.5873,-3.9228e-07,109.53,-8.431,1380.2,-30763,-8.2018e-07,-4.3165e-06,1518.5,-3.1283e-07,-4.193e-06,-0.038658,-1.0307e-12,-5.4242e-12,0.0019082,-3.9311e-13,-5.2691e-12,0,0,0,0,0,0,0,0,0,0,0,0,0.11043,1.1644,-9.2966,12.878,130.68,-0.98668,0,-27958,2753.6,0.00191,1380,-135.92,0.00059651,-0.035133,0.0034603,2.4002e-09,0.0017342,-0.0001708,7.496e-10,1,0.001525,0,0.001525,0.005
0,0,-1.0198e-11,0.003629,-0.0064517,-4.4661e-12,0.0014946,0.0071213,-1.7167e-07,-4.2129,-6.5884,-3.7835e-07,109.66,-8.4476,1293.1,-30678,-8.0241e-07,-4.1867e-06,1514.3,-3.0608e-07,-4.0855e-06,-0.038551,-1.0083e-12,-5.2611e-12,0.0019029,-3.8463e-13,-5.134e-12,0,0,0,0,0,0,0,0,0,0,0,0,0.11043,1.1644,-9.2966,12.878,130.68,-0.98668,0,-27958,2753.6,0.00191,1380,-135.92,0.00059651,-0.035133,0.0034603,2.4002e-09,0.0017342,-0.0001708,7.496e-10,1,0.00153,0,0.00153,0.005
0,0,-9.9957e-12,0.0035597,-0.0063285,-4.3986e-12,0.0014661,0.0069854,-1.5709e-07,-4.1269,-6.5896,-3.6442e-07,109.79,-8.4643,1206.1,-30593,-7.8464e-07,-4.0569e-06,1510.1,-2.9932e-07,-3.978e-06,-0.038444,-9.8601e-13,-5.098e-12,0.0018976,-3.7614e-13,-4.9989e-12,0,0,0,0,0,0,0,0,0,0,0,0,0.11043,1.1644,-9.2966,12.878,130.68,-0.98668,0,-27958,2753.6,0.00191,1380,-135.92,0.00059651,-0.035133,0.0034603,2.4002e-09,0.0017342,-0.0001708,7.496e-10,1,0.001535,0,0.001535,0.005
0,0,-9.7939e-12,0.0034905,-0.0062054,-4.331e-12,0.0014376,0.0068495,-1.4251e-07,-4.041,-6.5907,-3.5049e-07,109.92,-8.4809,1119,-30507,-7.6688e-07,-3.9271e-06,1505.9,-2.9257e-07,-3.8704e-06,-0.038337,-9.6368e-13,-4.9349e-12,0.0018923,-3.6765e-13,-4.8637e-12,0,0,0,0,0,0,0,0,0,0,0,0,0.11043,1.1644,-9.2966,12.878,130.68,-0.98668,0,-27958,2753.6,0.00191,1380,-135.92,0.00059651,-0.035133,0.0034603,2.4002e-09,0.0017342,-0.0001708,7.496e-10,1,0.00154,0,0.00154,0.005
0,0,-9.5921e-12,0.0034212,-0.0060823,-4.2635e-12,0.0014091,0.0067136,-1.2793e-07,-3.955,-6.5918,-3.3657e-07,110.06,-8.4975,1031.9,-30422,-7.4911e-07,-3.7973e-06,1501.6,-2.8582e-07,-3.7629e-06,-0.038229,-9.4136e-13,-4.7718e-12,0.001887,-3.5917e-13,-4.7286e-12,0,0,0,0,0,0,0,0,0,0,0,0,0.11043,1.1644,-9.2966,12.878,130.68,-0.98668,0,-27958,2753.6,0.00191,1380,-135.92,0.00059651,-0.035133,0.0034603,2.4002e-09,0.0017342,-0.0001708,7.496e-10,1,0.001545,0,0.001545,0.005
0,0,-9.3903e-12,0.0033519,-0.0059591,-4.196e-12,0.0013806,0.0065777,-1.1335e-07,-3.8691,-6.593,-3.2264e-07,110.19,-8.5141,944.86,-30337,-7.3134e-07,-3.6675e-06,1497.4,-2.7906e-07,-3.6554e-06,-0.038122,-9.1903e-13,-4.6087e-12,0.0018817,-3.5068e-13,-4.5935e-12,0,0,0,0,0,0,0,0,0,0,0,0,0.11043,1.1644,-9.2966,12.878,130.68,-0.98668,0,-27958,2753.6,0.00191,1380,-135.92,0.00059651,-0.035133,0.0034603,2.4002e-09,0.0017342,-0.0001708,7.496e-10,1,0.00155,0,0.00155,0.005
0,0,-9.1884e-12,0.0032827,-0.005836,-4.1285e-12,0.001352,0.0064418,-9.877e-08,-3.7831,-6.5941,-3.0871e-07,110.32,-8.5308,857.79,-30252,-7.1357e-07,-3.5377e-06,1493.2,-2.7231e-07,-3.5478e-06,-0.038015,-8.967e-13,-4.4456e-12,0.0018764,-3.4219e-13,-4.4583e-12,0,0,0,0,0,0,0,0,0,0,0,0,0.11043,1.1644,-9.2966,12.878,130.68,-0.98668,0,-27958,2753.6,0.00191,1380,-135.92,0.00059651,-0.035133,0.0034603,2.4002e-09,0.0017342,-0.0001708,7.496e-10,1,0.001555,0,0.001555,0.005
0,0,-8.9866e-12,0.0032134,-0.0057129,-4.061e-12,0.0013235,0.0063059,-8.419e-08,-3.6972,-6.5952,-2.9478e-07,110.45,-8.5474,770.72,-30166,-6.9581e-07,-3.4079e-06,1489,-2.6556e-07,-3.4403e-06,-0.037908,-8.7438e-13,-4.2825e-12,0.0018712,-3.3371e-13,-4.3232e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.10474,-1.0379,-4.623,9.652,97.968,-13.788,0,-27958,2753.6,0.0012971,1380,-135.92,-0.0023772,-0.035133,0.0034603,1.6299e-09,0.0017342,-0.0001708,-2.9873e-09,1,0.00156,0,0.00156,0.005
0,0,-8.7848e-12,0.0031441,-0.0055897,-3.9935e-12,0.001295,0.00617,-6.9609e-08,-3.6113,-6.5964,-2.8085e-07,110.58,-8.564,683.65,-30081,-6.7804e-07,-3.2781e-06,1484.8,-2.588e-07,-3.3328e-06,-0.037801,-8.5205e-13,-4.1193e-12,0.0018659,-3.2522e-13,-4.1881e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.10474,-1.0379,-4.623,9.652,97.968,-13.788,0,-27958,2753.6,0.0012971,1380,-135.92,-0.0023772,-0.035133,0.0034603,1.6299e-09,0.0017342,-0.0001708,-2.9873e-09,1,0.001565,0,0.001565,0.005
0,0,-8.583e-12,0.0030749,-0.0054666,-3.9259e-12,0.0012665,0.0060341,-5.5028e-08,-3.5253,-6.5975,-2.6693e-07,110.71,-8.5806,596.59,-29996,-6.6027e-07,-3.1483e-06,1480.6,-2.5205e-07,-3.2253e-06,-0.037694,-8.2972e-13,-3.9562e-12,0.0018606,-3.1673e-13,-4.053e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.10474,-1.0379,-4.623,9.652,97.968,-13.788,0,-27958,2753.6,0.0012971,1380,-135.92,-0.0023772,-0.035133,0.0034603,1.6299e-09,0.0017342,-0.0001708,-2.9873e-09,1,0.00157,0,0.00157,0.005
0,0,-8.3811e-12,0.0030056,-0.0053435,-3.8584e-12,0.001238,0.0058981,-4.0447e-08,-3.4394,-6.5987,-2.53e-07,110.84,-8.5973,509.52,-29911,-6.425e-07,-3.0185e-06,1476.4,-2.4529e-07,-3.1177e-06,-0.037587,-8.0739e-13,-3.7931e-12,0.0018553,-3.0825e-13,-3.9178e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.10474,-1.0379,-4.623,9.652,97.968,-13.788,0,-27958,2753.6,0.0012971,1380,-135.92,-0.0023772,-0.035133,0.0034603,1.6299e-09,0.0017342,-0.0001708,-2.9873e-09,1,0.001575,0,0.001575,0.005
0,0,-8.1793e-12,0.0029363,-0.0052204,-3.7909e-12,0.0012094,0.0057622,-2.5867e-08,-3.3534,-6.5998,-2.3907e-07,110.97,-8.6139,422.45,-29825,-6.2474e-07,-2.8887e-06,1472.2,-2.3854e-07,-3.0102e-06,-0.03748,-7.8507e-13,-3.63e-12,0.00185,-2.9976e-13,-3.7827e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.10474,-1.0379,-4.623,9.652,97.968,-13.788,0,-27958,2753.6,0.0012971,1380,-135.92,-0.0023772,-0.035133,0.0034603,1.6299e-09,0.0017342,-0.0001708,-2.9873e-09,1,0.00158,0,0.00158,0.005
0,0,-7.9775e-12,0.0028671,-0.0050972,-3.7234e-12,0.0011809,0.0056263,-1.1286e-08,-3.2675,-6.6009,-2.2514e-07,111.1,-8.6305,335.38,-29740,-6.0697e-07,-2.7589e-06,1468,-2.3179e-07,-2.9027e-06,-0.037372,-7.6274e-13,-3.4669e-12,0.0018447,-2.9127e-13,-3.6476e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.10474,-1.0379,-4.623,9.652,97.968,-13.788,0,-27958,2753.6,0.0012971,1380,-135.92,-0.0023772,-0.035133,0.0034603,1.6299e-09,0.0017342,-0.0001708,-2.9873e-09,1,0.001585,0,0.001585,0.005
0,0,-7.7757e-12,0.0027978,-0.0049741,-3.6559e-12,0.0011524,0.0054904,3.2947e-09,-3.1815,-6.6021,-2.1121e-07,111.23,-8.6471,248.31,-29655,-5.892e-07,-2.6291e-06,1463.8,-2.2503e-07,-2.7951e-06,-0.037265,-7.4041e-13,-3.3038e-12,0.0018394,-2.8279e-13,-3.5125e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.10474,-1.0379,-4.623,9.652,97.968,-13.788,0,-27958,2753.6,0.0012971,1380,-135.92,-0.0023772,-0.035133,0.0034603,1.6299e-09,0.0017342,-0.0001708,-2.9873e-09,1,0.00159,0,0.00159,0.005
0,0,-7.5738e-12,0.0027285,-0.004851,-3.5884e-12,0.0011239,0.0053545,1.7875e-08,-3.0956,-6.6032,-1.9729e-07,111.37,-8.6638,161.24,-29570,-5.7144e-07,-2.4993e-06,1459.6,-2.1828e-07,-2.6876e-06,-0.037158,-7.1809e-13,-3.1407e-12,0.0018341,-2.743e-13,-3.3773e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.10474,-1.0379,-4.623,9.652,97.968,-13.788,0,-27958,2753.6,0.0012971,1380,-135.92,-0.0023772,-0.035133,0.0034603,1.6299e-09,0.0017342,-0.0001708,-2.9873e-09,1,0.001595,0,0.001595,0.005
0,0,-7.372e-12,0.0026593,-0.0047278,-3.5209e-12,0.0010954,0.0052186,3.2456e-08,-3.0096,-6.6043,-1.8336e-07,111.5,-8.6804,74.176,-29484,-5.5367e-07,-2.3695e-06,1455.4,-2.1153e-07,-2.5801e-06,-0.037051,-6.9576e-13,-2.9776e-12,0.0018289,-2.6581e-13,-3.2422e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.10474,-1.0379,-4.623,9.652,97.968,-13.788,0,-27958,2753.6,0.0012971,1380,-135.92,-0.0023772,-0.035133,0.0034603,1.6299e-09,0.0017342,-0.0001708,-2.9873e-09,1,0.0016,0,0.0016,0.005
0,0,-7.1702e-12,0.00259,-0.0046047,-3.4533e-12,0.0010668,0.0050827,4.7037e-08,-2.9237,-6.6055,-1.6943e-07,111.63,-8.697,-12.893,-29399,-5.359e-07,-2.2397e-06,1451.1,-2.0477e-07,-2.4725e-06,-0.036944,-6.7343e-13,-2.8145e-12,0.0018236,-2.5733e-13,-3.1071e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.10474,-1.0379,-4.623,9.652,97.968,-13.788,0,-27958,2753.6,0.0012971,1380,-135.92,-0.0023772,-0.035133,0.0034603,1.6299e-09,0.0017342,-0.0001708,-2.9873e-09,1,0.001605,0,0.001605,0.005
0,0,-6.9684e-12,0.0025207,-0.0044816,-3.3858e-12,0.0010383,0.0049468,6.1617e-08,-2.8377,-6.6066,-1.555e-07,111.76,-8.7136,-99.96,-29314,-5.1813e-07,-2.1099e-06,1446.9,-1.9802e-07,-2.365e-06,-0.036837,-6.5111e-13,-2.6513e-12,0.0018183,-2.4884e-13,-2.972e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.10474,-1.0379,-4.623,9.652,97.968,-13.788,0,-27958,2753.6,0.0012971,1380,-135.92,-0.0023772,-0.035133,0.0034603,1.6299e-09,0.0017342,-0.0001708,-2.9873e-09,1,0.00161,0,0.00161,0.005
0,0,-6.7665e-12,0.0024515,-0.0043584,-3.3183e-12,0.0010098,0.0048109,7.6198e-08,-2.7518,-6.6077,-1.4157e-07,111.89,-8.7303,-187.03,-29229,-5.0037e-07,-1.9801e-06,1442.7,-1.9127e-07,-2.2575e-06,-0.03673,-6.2878e-13,-2.4882e-12,0.001813,-2.4035e-13,-2.8368e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.10474,-1.0379,-4.623,9.652,97.968,-13.788,0,-27958,2753.6,0.0012971,1380,-135.92,-0.0023772,-0.035133,0.0034603,1.6299e-09,0.0017342,-0.0001708,-2.9873e-09,1,0.001615,0,0.001615,0.005
0,0,-6.5647e-12,0.0023822,-0.0042353,-3.2508e-12,0.00098129,0.004675,9.0779e-08,-2.6658,-6.6089,-1.2764e-07,112.02,-8.7469,-274.1,-29143,-4.826e-07,-1.8503e-06,1438.5,-1.8451e-07,-2.15e-06,-0.036623,-6.0645e-13,-2.3251e-12,0.0018077,-2.3187e-13,-2.7017e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.10474,-1.0379,-4.623,9.652,97.968,-13.788,0,-27958,2753.6,0.0012971,1380,-135.92,-0.0023772,-0.035133,0.0034603,1.6299e-09,0.0017342,-0.0001708,-2.9873e-09,1,0.00162,0,0.00162,0.005
0,0,-6.3629e-12,0.0023129,-0.0041122,-3.1833e-12,0.00095277,0.0045391,1.0536e-07,-2.5799,-6.61,-1.1372e-07,112.15,-8.7635,-361.17,-29058,-4.6483e-07,-1.7205e-06,1434.3,-1.7776e-07,-2.0424e-06,-0.036515,-5.8413e-13,-2.162e-12,0.0018024,-2.2338e-13,-2.5666e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.10474,-1.0379,-4.623,9.652,97.968,-13.788,0,-27958,2753.6,0.0012971,1380,-135.92,-0.0023772,-0.035133,0.0034603,1.6299e-09,0.0017342,-0.0001708,-2.9873e-09,1,0.001625,0,0.001625,0.005
0,0,-6.1611e-12,0.0022437,-0.003989,-3.1158e-12,0.00092425,0.0044032,1.1994e-07,-2.4939,-6.6111,-9.9789e-08,112.28,-8.7801,-448.23,-28973,-4.4706e-07,-1.5907e-06,1430.1,-1.7101e-07,-1.9349e-06,-0.036408,-5.618e-13,-1.9989e-12,0.0017971,-2.1489e-13,-2.4315e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.10474,-1.0379,-4.623,9.652,97.968,-13.788,0,-27958,2753.6,0.0012971,1380,-135.92,-0.0023772,-0.035133,0.0034603,1.6299e-09,0.0017342,-0.0001708,-2.9873e-09,1,0.00163,0,0.00163,0.005
0,0,-5.9592e-12,0.0021744,-0.0038659,-3.0482e-12,0.00089573,0.0042672,1.3452e-07,-2.408,-6.6123,-8.586e-08,112.41,-8.7968,-535.3,-28888,-4.293e-07,-1.4609e-06,1425.9,-1.6425e-07,-1.8274e-06,-0.036301,-5.3947e-13,-1.8358e-12,0.0017918,-2.0641e-13,-2.2963e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.10474,-1.0379,-4.623,9.652,97.968,-13.788,0,-27958,2753.6,0.0012971,1380,-135.92,-0.0023772,-0.035133,0.0034603,1.6299e-09,0.0017342,-0.0001708,-2.9873e-09,1,0.001635,0,0.001635,0.005
0,0,-5.7574e-12,0.0021051,-0.0037428,-2.9807e-12,0.00086721,0.0041313,1.491e-07,-2.3221,-6.6134,-7.1932e-08,112.54,-8.8134,-622.37,-28802,-4.1153e-07,-1.3311e-06,1421.7,-1.575e-07,-1.7198e-06,-0.036194,-5.1714e-13,-1.6727e-12,0.0017866,-1.9792e-13,-2.1612e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.10474,-1.0379,-4.623,9.652,97.968,-13.788,0,-27958,2753.6,0.0012971,1380,-135.92,-0.0023772,-0.035133,0.0034603,1.6299e-09,0.0017342,-0.0001708,-2.9873e-09,1,0.00164,0,0.00164,0.005
0,0,-5.5556e-12,0.0020358,-0.0036197,-2.9132e-12,0.00083869,0.0039954,1.6368e-07,-2.2361,-6.6145,-5.8004e-08,112.68,-8.83,-709.44,-28717,-3.9376e-07,-1.2013e-06,1417.5,-1.5075e-07,-1.6123e-06,-0.036087,-4.9482e-13,-1.5096e-12,0.0017813,-1.8943e-13,-2.0261e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.10474,-1.0379,-4.623,9.652,97.968,-13.788,0,-27958,2753.6,0.0012971,1380,-135.92,-0.0023772,-0.035133,0.0034603,1.6299e-09,0.0017342,-0.0001708,-2.9873e-09,1,0.001645,0,0.001645,0.005
0,0,-5.3538e-12,0.0019666,-0.0034965,-2.8457e-12,0.00081017,0.0038595,1.7826e-07,-2.1502,-6.6157,-4.4076e-08,112.81,-8.8466,-796.51,-28632,-3.7599e-07,-1.0715e-06,1413.3,-1.4399e-07,-1.5048e-06,-0.03598,-4.7249e-13,-1.3465e-12,0.001776,-1.8095e-13,-1.891e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.10474,-1.0379,-4.623,9.652,97.968,-13.788,0,-27958,2753.6,0.0012971,1380,-135.92,-0.0023772,-0.035133,0.0034603,1.6299e-09,0.0017342,-0.0001708,-2.9873e-09,1,0.00165,0,0.00165,0.005
0,0,-5.1519e-12,0.0018973,-0.0033734,-2.7782e-12,0.00078165,0.0037236,1.9284e-07,-2.0642,-6.6168,-3.0148e-08,112.94,-8.8633,-883.58,-28547,-3.5823e-07,-9.4168e-07,1409.1,-1.3724e-07,-1.3972e-06,-0.035873,-4.5016e-13,-1.1834e-12,0.0017707,-1.7246e-13,-1.7558e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.10474,-1.0379,-4.623,9.652,97.968,-13.788,0,-27958,2753.6,0.0012971,1380,-135.92,-0.0023772,-0.035133,0.0034603,1.6299e-09,0.0017342,-0.0001708,-2.9873e-09,1,0.001655,0,0.001655,0.005
0,0,-4.9501e-12,0.001828,-0.0032503,-2.7107e-12,0.00075313,0.0035877,2.0742e-07,-1.9783,-6.618,-1.622e-08,113.07,-8.8799,-970.64,-28461,-3.4046e-07,-8.1188e-07,1404.9,-1.3048e-07,-1.2897e-06,-0.035766,-4.2784e-13,-1.0202e-12,0.0017654,-1.6397e-13,-1.6207e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.10474,-1.0379,-4.623,9.652,97.968,-13.788,0,-27958,2753.6,0.0012971,1380,-135.92,-0.0023772,-0.035133,0.0034603,1.6299e-09,0.0017342,-0.0001708,-2.9873e-09,1,0.00166,0,0.00166,0.005
0,0,-4.7483e-12,0.0017588,-0.0031271,-2.6432e-12,0.00072462,0.0034518,2.2201e-07,-1.8923,-6.6191,-2.2915e-09,113.2,-8.8965,-1057.7,-28376,-3.2269e-07,-6.8208e-07,1400.7,-1.2373e-07,-1.1822e-06,-0.035658,-4.0551e-13,-8.5713e-13,0.0017601,-1.5549e-13,-1.4856e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.10474,-1.0379,-4.623,9.652,97.968,-13.788,0,-27958,2753.6,0.0012971,1380,-135.92,-0.0023772,-0.035133,0.0034603,1.6299e-09,0.0017342,-0.0001708,-2.9873e-09,1,0.001665,0,0.001665,0.005
0,0,-4.5465e-12,0.0016895,-0.003004,-2.5756e-12,0.0006961,0.0033159,2.3659e-07,-1.8064,-6.6202,1.1636e-08,113.33,-8.9131,-1144.8,-28291,-3.0493e-07,-5.5228e-07,1396.4,-1.1698e-07,-1.0747e-06,-0.035551,-3.8318e-13,-6.9402e-13,0.0017548,-1.47e-13,-1.3505e-12,0,0,0,0,0,0,0,0,0,0,0,0,-0.10474,-1.0379,-4.623,9.652,97.968,-13.788,0,-27958,2753.6,0.0012971,1380,-135.92,-0.0023772,-0.035133,0.0034603,1.6299e-09,0.0017342,-0.0001708,-2.9873e-09,1,0.00167,0,0.00167,0.005
