"av im","av re","current density im:0","current density im:1","current density im:2","current density re:0","current density re:1","current density re:2","electric field im:0","electric field im:1","electric field im:2","electric field re:0","electric field re:1","electric field re:2","joule heating","magnetic field strength im:0","magnetic field strength im:1","magnetic field strength im:2","magnetic field strength re:0","magnetic field strength re:1","magnetic field strength re:2","magnetic flux density im:0","magnetic flux density im:1","magnetic flux density im:2","magnetic flux density re:0","magnetic flux density re:1","magnetic flux density re:2","current density im e:0","current density im e:1","current density im e:2","current density re e:0","current density re e:1","current density re e:2","electric field im e:0","electric field im e:1","electric field im e:2","electric field re e:0","electric field re e:1","electric field re e:2","joule heating e","magnetic field strength im e:0","magnetic field strength im e:1","magnetic field strength im e:2","magnetic field strength re e:0","magnetic field strength re e:1","magnetic field strength re e:2","magnetic flux density im e:0","magnetic flux density im e:1","magnetic flux density im e:2","magnetic flux density re e:0","magnetic flux density re e:1","magnetic flux density re e:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,-9.5923e-07,4.0624e-05,105.61,-5.4304e-06,-0.00011616,-107.28,-2.0523e-09,-0.028608,2.2412,1.1648e-08,119.37,-17.409,544.16,-23035,5.8593e-08,-8.5554e-06,1241.8,-4.6662e-08,3.6423e-05,-0.028946,7.3631e-14,-1.0751e-11,0.0015605,-5.8638e-14,4.577e-11,0,0,0,0,0,0,0.0023309,-0.056409,2.1987,-6.215,126.52,-14.811,0,-23338,-1146.5,-1.8815e-05,1258.2,61.811,3.5457e-05,-0.029327,-0.0014408,-2.3644e-11,0.0015811,7.7675e-05,4.4557e-11,1,0.00204,0,0.00204,0.005
0,0,-8.212e-07,3.1091e-05,91.847,-5.0495e-06,-0.00010993,-93.278,-1.9281e-09,-0.026178,2.233,1.181e-08,119.51,-17.402,473.47,-22977,5.6142e-08,-7.4964e-06,1238.7,-5.0425e-08,3.7357e-05,-0.028873,7.0552e-14,-9.4202e-12,0.0015566,-6.3366e-14,4.6944e-11,0,0,0,0,0,0,0.0023309,-0.056409,2.1987,-6.215,126.52,-14.811,0,-23338,-1146.5,-1.8815e-05,1258.2,61.811,3.5457e-05,-0.029327,-0.0014408,-2.3644e-11,0.0015811,7.7675e-05,4.4557e-11,1,0.002045,0,0.002045,0.005
0,0,-6.8317e-07,2.1557e-05,78.081,-4.6686e-06,-0.00010369,-79.279,-1.8039e-09,-0.023749,2.2249,1.1972e-08,119.65,-17.396,402.79,-22918,5.3692e-08,-6.4373e-06,1235.6,-5.4189e-08,3.8291e-05,-0.0288,6.7473e-14,-8.0894e-12,0.0015527,-6.8095e-14,4.8118e-11,0,0,0,0,0,0,0.0023309,-0.056409,2.1987,-6.215,126.52,-14.811,0,-23338,-1146.5,-1.8815e-05,1258.2,61.811,3.5457e-05,-0.029327,-0.0014408,-2.3644e-11,0.0015811,7.7675e-05,4.4557e-11,1,0.00205,0,0.00205,0.005
0,0,-5.4513e-07,1.2024e-05,64.314,-4.2878e-06,-9.745e-05,-65.28,-1.6798e-09,-0.021319,2.2167,1.2135e-08,119.79,-17.389,332.11,-22860,5.1242e-08,-5.3782e-06,1232.4,-5.7952e-08,3.9225e-05,-0.028727,6.4393e-14,-6.7585e-12,0.0015487,-7.2824e-14,4.9292e-11,0,0,0,0,0,0,0.0023309,-0.056409,2.1987,-6.215,126.52,-14.811,0,-23338,-1146.5,-1.8815e-05,1258.2,61.811,3.5457e-05,-0.029327,-0.0014408,-2.3644e-11,0.0015811,7.7675e-05,4.4557e-11,1,0.002055,0,0.002055,0.005
0,0,-4.0711e-07,2.4905e-06,50.548,-3.9069e-06,-9.1212e-05,-51.281,-1.5556e-09,-0.01889,2.2086,1.2297e-08,119.93,-17.382,261.43,-22802,4.8791e-08,-4.3192e-06,1229.3,-6.1715e-08,4.0159e-05,-0.028654,6.1315e-14,-5.4277e-12,0.0015448,-7.7553e-14,5.0466e-11,0,0,0,0,0,0,0.0023309,-0.056409,2.1987,-6.215,126.52,-14.811,0,-23338,-1146.5,-1.8815e-05,1258.2,61.811,3.5457e-05,-0.029327,-0.0014408,-2.3644e-11,0.0015811,7.7675e-05,4.4557e-11,1,0.00206,0,0.00206,0.005
0,0,-2.6908e-07,-7.0431e-06,36.781,-3.5261e-06,-8.4974e-05,-37.282,-1.4314e-09,-0.016461,2.2004,1.2459e-08,120.07,-17.376,190.75,-22744,4.6341e-08,-3.2602e-06,1226.2,-6.5478e-08,4.1093e-05,-0.028581,5.8235e-14,-4.0968e-12,0.0015408,-8.2282e-14,5.1639e-11,0,0,0,0,0,0,0.0023309,-0.056409,2.1987,-6.215,126.52,-14.811,0,-23338,-1146.5,-1.8815e-05,1258.2,61.811,3.5457e-05,-0.029327,-0.0014408,-2.3644e-11,0.0015811,7.7675e-05,4.4557e-11,1,0.002065,0,0.002065,0.005
0,0,-1.3105e-07,-1.6577e-05,23.015,-3.1452e-06,-7.8735e-05,-23.283,-1.3072e-09,-0.014031,2.1922,1.2621e-08,120.21,-17.369,120.07,-22686,4.3891e-08,-2.2011e-06,1223,-6.9241e-08,4.2028e-05,-0.028508,5.5156e-14,-2.766e-12,0.0015369,-8.7011e-14,5.2813e-11,0,0,0,0,0,0,0.0023309,-0.056409,2.1987,-6.215,126.52,-14.811,0,-23338,-1146.5,-1.8815e-05,1258.2,61.811,3.5457e-05,-0.029327,-0.0014408,-2.3644e-11,0.0015811,7.7675e-05,4.4557e-11,1,0.00207,0,0.00207,0.005
0,0,6.981e-09,-2.611e-05,9.2482,-2.7643e-06,-7.2497e-05,-9.2838,-1.1831e-09,-0.011602,2.1841,1.2783e-08,120.35,-17.362,49.387,-22628,4.144e-08,-1.142e-06,1219.9,-7.3004e-08,4.2962e-05,-0.028435,5.2077e-14,-1.4351e-12,0.001533,-9.174e-14,5.3987e-11,0,0,0,0,0,0,0.0023309,-0.056409,2.1987,-6.215,126.52,-14.811,0,-23338,-1146.5,-1.8815e-05,1258.2,61.811,3.5457e-05,-0.029327,-0.0014408,-2.3644e-11,0.0015811,7.7675e-05,4.4557e-11,1,0.002075,0,0.002075,0.005
0,0,1.4501e-07,-3.5644e-05,-4.5184,-2.3834e-06,-6.6259e-05,4.7154,-1.0589e-09,-0.0091726,2.1759,1.2945e-08,120.49,-17.355,-21.295,-22570,3.899e-08,-8.2969e-08,1216.7,-7.6768e-08,4.3896e-05,-0.028362,4.8998e-14,-1.0426e-13,0.001529,-9.6469e-14,5.5161e-11,0,0,0,0,0,0,0.0023309,-0.056409,2.1987,-6.215,126.52,-14.811,0,-23338,-1146.5,-1.8815e-05,1258.2,61.811,3.5457e-05,-0.029327,-0.0014408,-2.3644e-11,0.0015811,7.7675e-05,4.4557e-11,1,0.00208,0,0.00208,0.005
0,0,2.8304e-07,-4.5178e-05,-18.285,-2.0026e-06,-6.002e-05,18.715,-9.3473e-10,-0.0067432,2.1678,1.3107e-08,120.63,-17.349,-91.977,-22511,3.654e-08,9.761e-07,1213.6,-8.0531e-08,4.483e-05,-0.028289,4.5919e-14,1.2266e-12,0.0015251,-1.012e-13,5.6335e-11,0,0,0,0,0,0,0.0023309,-0.056409,2.1987,-6.215,126.52,-14.811,0,-23338,-1146.5,-1.8815e-05,1258.2,61.811,3.5457e-05,-0.029327,-0.0014408,-2.3644e-11,0.0015811,7.7675e-05,4.4557e-11,1,0.002085,0,0.002085,0.005
0,0,4.2107e-07,-5.4711e-05,-32.051,-1.6217e-06,-5.3782e-05,32.713,-8.1056e-10,-0.0043139,2.1596,1.3269e-08,120.77,-17.342,-162.66,-22453,3.4089e-08,2.0351e-06,1210.5,-8.4294e-08,4.5764e-05,-0.028216,4.284e-14,2.5574e-12,0.0015211,-1.0593e-13,5.7509e-11,0,0,0,0,0,0,0.0023309,-0.056409,2.1987,-6.215,126.52,-14.811,0,-23338,-1146.5,-1.8815e-05,1258.2,61.811,3.5457e-05,-0.029327,-0.0014408,-2.3644e-11,0.0015811,7.7675e-05,4.4557e-11,1,0.00209,0,0.00209,0.005
0,0,5.591e-07,-6.4244e-05,-45.818,-1.2408e-06,-4.7544e-05,46.712,-6.8639e-10,-0.0018845,2.1515,1.3431e-08,120.91,-17.335,-233.34,-22395,3.1639e-08,3.0942e-06,1207.3,-8.8057e-08,4.6698e-05,-0.028143,3.9761e-14,3.8883e-12,0.0015172,-1.1066e-13,5.8683e-11,0,0,0,0,0,0,0.0023309,-0.056409,2.1987,-6.215,126.52,-14.811,0,-23338,-1146.5,-1.8815e-05,1258.2,61.811,3.5457e-05,-0.029327,-0.0014408,-2.3644e-11,0.0015811,7.7675e-05,4.4557e-11,1,0.002095,0,0.002095,0.005
0,0,6.9713e-07,-7.3778e-05,-59.584,-8.5997e-07,-4.1306e-05,60.711,-5.6222e-10,0.00054486,2.1433,1.3593e-08,121.05,-17.329,-304.02,-22337,2.9189e-08,4.1532e-06,1204.2,-9.182e-08,4.7633e-05,-0.028069,3.6682e-14,5.2191e-12,0.0015133,-1.1538e-13,5.9857e-11,0,0,0,0,0,0,0.0023309,-0.056409,2.1987,-6.215,126.52,-14.811,0,-23338,-1146.5,-1.8815e-05,1258.2,61.811,3.5457e-05,-0.029327,-0.0014408,-2.3644e-11,0.0015811,7.7675e-05,4.4557e-11,1,0.0021,0,0.0021,0.005
0,0,8.3516e-07,-8.3312e-05,-73.351,-4.791e-07,-3.5067e-05,74.71,-4.3804e-10,0.0029742,2.1352,1.3755e-08,121.19,-17.322,-374.7,-22279,2.6738e-08,5.2123e-06,1201.1,-9.5583e-08,4.8567e-05,-0.027996,3.3603e-14,6.55e-12,0.0015093,-1.2011e-13,6.1031e-11,0,0,0,0,0,0,-0.0012766,-0.033435,2.3545,5.457,111.09,-19.46,0,-23338,1146.5,-4.6515e-05,1258.2,-61.811,2.447e-05,-0.029327,0.0014408,-5.8453e-11,0.0015811,-7.7675e-05,3.075e-11,1,0.002105,0,0.002105,0.005
0,0,9.7319e-07,-9.2845e-05,-87.117,-9.8229e-08,-2.8829e-05,88.71,-3.1387e-10,0.0054036,2.127,1.3917e-08,121.33,-17.315,-445.38,-22221,2.4288e-08,6.2714e-06,1197.9,-9.9347e-08,4.9501e-05,-0.027923,3.0524e-14,7.8808e-12,0.0015054,-1.2484e-13,6.2205e-11,0,0,0,0,0,0,-0.0012766,-0.033435,2.3545,5.457,111.09,-19.46,0,-23338,1146.5,-4.6515e-05,1258.2,-61.811,2.447e-05,-0.029327,0.0014408,-5.8453e-11,0.0015811,-7.7675e-05,3.075e-11,1,0.00211,0,0.00211,0.005
0,0,1.1112e-06,-0.00010238,-100.88,2.8264e-07,-2.2591e-05,102.71,-1.897e-10,0.007833,2.1189,1.4079e-08,121.47,-17.308,-516.06,-22162,2.1838e-08,7.3304e-06,1194.8,-1.0311e-07,5.0435e-05,-0.02785,2.7445e-14,9.2117e-12,0.0015014,-1.2957e-13,6.3379e-11,0,0,0,0,0,0,-0.0012766,-0.033435,2.3545,5.457,111.09,-19.46,0,-23338,1146.5,-4.6515e-05,1258.2,-61.811,2.447e-05,-0.029327,0.0014408,-5.8453e-11,0.0015811,-7.7675e-05,3.075e-11,1,0.002115,0,0.002115,0.005
0,0,1.2072e-06,-0.00010863,-110.32,5.6603e-07,-1.748e-05,112.31,-5.969e-11,0.010254,2.111,1.4132e-08,121.6,-17.298,-564.54,-22107,1.9636e-08,8.3276e-06,1191.8,-1.0522e-07,5.0758e-05,-0.027781,2.4678e-14,1.0465e-11,0.0014977,-1.3222e-13,6.3785e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.00212,0,0.00212,0.005
0,0,1.1845e-06,-0.00010563,-107.56,5.7462e-07,-1.5549e-05,109.49,8.6794e-11,0.012651,2.1041,1.3877e-08,121.71,-17.279,-550.42,-22060,1.8134e-08,9.1503e-06,1189.3,-1.0265e-07,4.9358e-05,-0.027722,2.279e-14,1.1499e-11,0.0014945,-1.29e-13,6.2025e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.002125,0,0.002125,0.005
0,0,1.1619e-06,-0.00010263,-104.8,5.832e-07,-1.3617e-05,106.67,2.3328e-10,0.015048,2.0971,1.3622e-08,121.82,-17.26,-536.29,-22014,1.6632e-08,9.9731e-06,1186.8,-1.0009e-07,4.7958e-05,-0.027663,2.0903e-14,1.2533e-11,0.0014914,-1.2578e-13,6.0266e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.00213,0,0.00213,0.005
0,0,1.1393e-06,-9.9635e-05,-102.03,5.9179e-07,-1.1685e-05,103.86,3.7976e-10,0.017445,2.0901,1.3367e-08,121.92,-17.241,-522.17,-21967,1.513e-08,1.0796e-05,1184.3,-9.7527e-08,4.6558e-05,-0.027604,1.9016e-14,1.3566e-11,0.0014882,-1.2256e-13,5.8507e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.002135,0,0.002135,0.005
0,0,1.1166e-06,-9.6637e-05,-99.272,6.0037e-07,-9.7539e-06,101.04,5.2625e-10,0.019841,2.0832,1.3112e-08,122.03,-17.222,-508.05,-21920,1.3628e-08,1.1619e-05,1181.7,-9.4964e-08,4.5158e-05,-0.027546,1.7129e-14,1.46e-11,0.001485,-1.1934e-13,5.6748e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.00214,0,0.00214,0.005
0,0,1.094e-06,-9.3638e-05,-96.51,6.0896e-07,-7.8223e-06,98.228,6.7273e-10,0.022238,2.0762,1.2857e-08,122.14,-17.202,-493.92,-21873,1.2127e-08,1.2441e-05,1179.2,-9.2401e-08,4.3758e-05,-0.027487,1.5241e-14,1.5634e-11,0.0014818,-1.1611e-13,5.4988e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.002145,0,0.002145,0.005
0,0,1.0713e-06,-9.064e-05,-93.747,6.1754e-07,-5.8908e-06,95.412,8.1921e-10,0.024635,2.0693,1.2603e-08,122.24,-17.183,-479.8,-21826,1.0625e-08,1.3264e-05,1176.7,-8.9838e-08,4.2359e-05,-0.027428,1.3354e-14,1.6668e-11,0.0014787,-1.1289e-13,5.3229e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.00215,0,0.00215,0.005
0,0,1.0487e-06,-8.7641e-05,-90.985,6.2613e-07,-3.9593e-06,92.597,9.6569e-10,0.027032,2.0623,1.2348e-08,122.35,-17.164,-465.67,-21780,9.1231e-09,1.4087e-05,1174.2,-8.7275e-08,4.0959e-05,-0.027369,1.1467e-14,1.7702e-11,0.0014755,-1.0967e-13,5.147e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.002155,0,0.002155,0.005
0,0,1.0261e-06,-8.4643e-05,-88.222,6.3471e-07,-2.0277e-06,89.781,1.1122e-09,0.029429,2.0554,1.2093e-08,122.46,-17.145,-451.55,-21733,7.6213e-09,1.491e-05,1171.6,-8.4712e-08,3.9559e-05,-0.02731,9.5796e-15,1.8736e-11,0.0014723,-1.0645e-13,4.9711e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.00216,0,0.00216,0.005
0,0,1.0034e-06,-8.1644e-05,-85.46,6.433e-07,-9.6162e-08,86.966,1.2587e-09,0.031826,2.0484,1.1838e-08,122.56,-17.126,-437.43,-21686,6.1195e-09,1.5732e-05,1169.1,-8.2148e-08,3.8159e-05,-0.027251,7.6923e-15,1.977e-11,0.0014692,-1.0323e-13,4.7952e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.002165,0,0.002165,0.005
0,0,9.8078e-07,-7.8645e-05,-82.697,6.5188e-07,1.8354e-06,84.15,1.4051e-09,0.034223,2.0415,1.1583e-08,122.67,-17.107,-423.3,-21639,4.6177e-09,1.6555e-05,1166.6,-7.9585e-08,3.6759e-05,-0.027193,5.805e-15,2.0804e-11,0.001466,-1.0001e-13,4.6192e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.00217,0,0.00217,0.005
0,0,9.5814e-07,-7.5647e-05,-79.935,6.6047e-07,3.767e-06,81.335,1.5516e-09,0.03662,2.0345,1.1328e-08,122.78,-17.087,-409.18,-21592,3.1159e-09,1.7378e-05,1164.1,-7.7022e-08,3.5359e-05,-0.027134,3.9177e-15,2.1838e-11,0.0014628,-9.6789e-14,4.4433e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.002175,0,0.002175,0.005
0,0,9.355e-07,-7.2648e-05,-77.172,6.6905e-07,5.6984e-06,78.52,1.6981e-09,0.039017,2.0275,1.1073e-08,122.89,-17.068,-395.05,-21546,1.6142e-09,1.82e-05,1161.5,-7.4459e-08,3.3959e-05,-0.027075,2.0305e-15,2.2871e-11,0.0014596,-9.3568e-14,4.2674e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.00218,0,0.00218,0.005
0,0,9.1286e-07,-6.965e-05,-74.41,6.7764e-07,7.63e-06,75.704,1.8446e-09,0.041413,2.0206,1.0818e-08,122.99,-17.049,-380.93,-21499,1.1236e-10,1.9023e-05,1159,-7.1896e-08,3.2559e-05,-0.027016,1.4327e-16,2.3905e-11,0.0014565,-9.0347e-14,4.0915e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.002185,0,0.002185,0.005
0,0,8.9022e-07,-6.6651e-05,-71.647,6.8622e-07,9.5615e-06,72.889,1.9911e-09,0.04381,2.0136,1.0563e-08,123.1,-17.03,-366.81,-21452,-1.3894e-09,1.9846e-05,1156.5,-6.9333e-08,3.1159e-05,-0.026957,-1.744e-15,2.4939e-11,0.0014533,-8.7126e-14,3.9155e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.00219,0,0.00219,0.005
0,0,8.6758e-07,-6.3653e-05,-68.884,6.9481e-07,1.1493e-05,70.073,2.1376e-09,0.046207,2.0067,1.0309e-08,123.21,-17.011,-352.68,-21405,-2.8912e-09,2.0669e-05,1154,-6.677e-08,2.9759e-05,-0.026899,-3.6313e-15,2.5973e-11,0.0014501,-8.3905e-14,3.7396e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.002195,0,0.002195,0.005
0,0,8.4494e-07,-6.0654e-05,-66.122,7.0339e-07,1.3425e-05,67.258,2.284e-09,0.048604,1.9997,1.0054e-08,123.31,-16.991,-338.56,-21358,-4.393e-09,2.1491e-05,1151.5,-6.4207e-08,2.8359e-05,-0.02684,-5.5186e-15,2.7007e-11,0.001447,-8.0684e-14,3.5637e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.0022,0,0.0022,0.005
0,0,8.223e-07,-5.7656e-05,-63.359,7.1198e-07,1.5356e-05,64.442,2.4305e-09,0.051001,1.9928,9.7987e-09,123.42,-16.972,-324.43,-21312,-5.8948e-09,2.2314e-05,1148.9,-6.1643e-08,2.6959e-05,-0.026781,-7.4058e-15,2.8041e-11,0.0014438,-7.7463e-14,3.3878e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.002205,0,0.002205,0.005
0,0,7.9966e-07,-5.4657e-05,-60.597,7.2056e-07,1.7288e-05,61.627,2.577e-09,0.053398,1.9858,9.5438e-09,123.53,-16.953,-310.31,-21265,-7.3966e-09,2.3137e-05,1146.4,-5.908e-08,2.5559e-05,-0.026722,-9.2931e-15,2.9075e-11,0.0014406,-7.4242e-14,3.2119e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.00221,0,0.00221,0.005
0,0,7.7703e-07,-5.1659e-05,-57.834,7.2915e-07,1.9219e-05,58.811,2.7235e-09,0.055795,1.9788,9.2889e-09,123.63,-16.934,-296.19,-21218,-8.8984e-09,2.396e-05,1143.9,-5.6517e-08,2.4159e-05,-0.026663,-1.118e-14,3.0109e-11,0.0014374,-7.1022e-14,3.0359e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.002215,0,0.002215,0.005
0,0,7.5439e-07,-4.866e-05,-55.072,7.3773e-07,2.1151e-05,55.996,2.87e-09,0.058192,1.9719,9.0341e-09,123.74,-16.915,-282.06,-21171,-1.04e-08,2.4782e-05,1141.4,-5.3954e-08,2.2759e-05,-0.026604,-1.3068e-14,3.1143e-11,0.0014343,-6.7801e-14,2.86e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.00222,0,0.00222,0.005
0,0,7.3175e-07,-4.5662e-05,-52.309,7.4632e-07,2.3082e-05,53.18,3.0165e-09,0.060589,1.9649,8.7792e-09,123.85,-16.896,-267.94,-21124,-1.1902e-08,2.5605e-05,1138.8,-5.1391e-08,2.1359e-05,-0.026546,-1.4955e-14,3.2176e-11,0.0014311,-6.458e-14,2.6841e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.002225,0,0.002225,0.005
0,0,7.0911e-07,-4.2663e-05,-49.547,7.549e-07,2.5014e-05,50.365,3.1629e-09,0.062986,1.958,8.5243e-09,123.95,-16.876,-253.82,-21078,-1.3404e-08,2.6428e-05,1136.3,-4.8828e-08,1.9959e-05,-0.026487,-1.6842e-14,3.321e-11,0.0014279,-6.1359e-14,2.5082e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.00223,0,0.00223,0.005
0,0,6.8647e-07,-3.9664e-05,-46.784,7.6349e-07,2.6945e-05,47.549,3.3094e-09,0.065382,1.951,8.2694e-09,124.06,-16.857,-239.69,-21031,-1.4906e-08,2.7251e-05,1133.8,-4.6265e-08,1.8559e-05,-0.026428,-1.8729e-14,3.4244e-11,0.0014248,-5.8138e-14,2.3322e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.002235,0,0.002235,0.005
0,0,6.6383e-07,-3.6666e-05,-44.022,7.7207e-07,2.8877e-05,44.734,3.4559e-09,0.067779,1.9441,8.0145e-09,124.17,-16.838,-225.57,-20984,-1.6407e-08,2.8073e-05,1131.3,-4.3702e-08,1.7159e-05,-0.026369,-2.0617e-14,3.5278e-11,0.0014216,-5.4917e-14,2.1563e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.00224,0,0.00224,0.005
0,0,6.4119e-07,-3.3667e-05,-41.259,7.8066e-07,3.0808e-05,41.918,3.6024e-09,0.070176,1.9371,7.7596e-09,124.27,-16.819,-211.44,-20937,-1.7909e-08,2.8896e-05,1128.7,-4.1139e-08,1.576e-05,-0.02631,-2.2504e-14,3.6312e-11,0.0014184,-5.1696e-14,1.9804e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.002245,0,0.002245,0.005
0,0,6.1855e-07,-3.0669e-05,-38.497,7.8924e-07,3.274e-05,39.103,3.7489e-09,0.072573,1.9302,7.5047e-09,124.38,-16.8,-197.32,-20890,-1.9411e-08,2.9719e-05,1126.2,-3.8575e-08,1.436e-05,-0.026251,-2.4391e-14,3.7346e-11,0.0014152,-4.8475e-14,1.8045e-11,0,0,0,0,0,0,0.0032905,0.061771,2.008,5.7361,116.77,-19.144,0,-20942,1028.8,2.8869e-05,1129,-55.466,4.116e-05,-0.026317,0.0012929,3.6278e-11,0.0014188,-6.97e-05,5.1723e-11,1,0.00225,0,0.00225,0.005
