"av im","av re","current density im:0","current density im:1","current density im:2","current density re:0","current density re:1","current density re:2","electric field im:0","electric field im:1","electric field im:2","electric field re:0","electric field re:1","electric field re:2","joule heating","magnetic field strength im:0","magnetic field strength im:1","magnetic field strength im:2","magnetic field strength re:0","magnetic field strength re:1","magnetic field strength re:2","magnetic flux density im:0","magnetic flux density im:1","magnetic flux density im:2","magnetic flux density re:0","magnetic flux density re:1","magnetic flux density re:2","J_rms_z","current density im e:0","current density im e:1","current density im e:2","current density re e:0","current density re e:1","current density re e:2","electric field im e:0","electric field im e:1","electric field im e:2","electric field re e:0","electric field re e:1","electric field re e:2","joule heating e","magnetic field strength im e:0","magnetic field strength im e:1","magnetic field strength im e:2","magnetic field strength re e:0","magnetic field strength re e:1","magnetic field strength re e:2","magnetic flux density im e:0","magnetic flux density im e:1","magnetic flux density im e:2","magnetic flux density re e:0","magnetic flux density re e:1","magnetic flux density re e:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.681e-06,-2.6661e-07,21.286,-17.57,-1.8883e+07,7.3359,-13.126,1.7918e+07,3.67e-07,-5.5586e-07,-0.32558,1.2648e-07,-2.6176e-06,0.30892,5.9142e+06,2811.6,2.527e-08,-0.0012055,-236,4.7231e-07,0.0030121,0.0035331,3.1755e-14,-1.5148e-09,-0.00029656,5.9352e-13,3.7851e-09,2.4781e+07,16.039,-69.674,-1.8955e+07,0.53469,62.987,1.5962e+07,2.7654e-07,-1.2013e-06,-0.32681,9.2188e-09,1.086e-06,0.27521,5.403e+06,2676.2,-173.67,0.0012767,-13.543,-14.048,-0.062147,0.003363,-0.00021824,1.6044e-09,-1.7018e-05,-1.7654e-05,-7.8096e-08,1,0.000474,0,0.000474,0.005
-1.6939e-06,-2.5771e-07,20.994,-17.778,-1.8877e+07,8.4242,-13.821,1.8118e+07,3.6196e-07,-5.6471e-07,-0.32547,1.4524e-07,-2.791e-06,0.31238,5.9678e+06,2824.8,2.9701e-09,-0.0013646,-252.98,4.9711e-07,0.0028298,0.0035497,3.7324e-15,-1.7148e-09,-0.00031791,6.2468e-13,3.556e-09,2.4781e+07,16.039,-69.674,-1.8955e+07,0.53469,62.987,1.5962e+07,2.7654e-07,-1.2013e-06,-0.32681,9.2188e-09,1.086e-06,0.27521,5.403e+06,2676.2,-173.67,0.0012767,-13.543,-14.048,-0.062147,0.003363,-0.00021824,1.6044e-09,-1.7018e-05,-1.7654e-05,-7.8096e-08,1,0.000475,0,0.000475,0.005
-1.7068e-06,-2.4882e-07,20.702,-17.986,-1.8871e+07,9.5125,-14.516,1.8318e+07,3.5693e-07,-5.7356e-07,-0.32536,1.6401e-07,-2.9643e-06,0.31583,6.0214e+06,2838,-1.933e-08,-0.0015237,-269.97,5.2191e-07,0.0026474,0.0035663,-2.4291e-14,-1.9147e-09,-0.00033926,6.5585e-13,3.3269e-09,2.4781e+07,16.039,-69.674,-1.8955e+07,0.53469,62.987,1.5962e+07,2.7654e-07,-1.2013e-06,-0.32681,9.2188e-09,1.086e-06,0.27521,5.403e+06,2676.2,-173.67,0.0012767,-13.543,-14.048,-0.062147,0.003363,-0.00021824,1.6044e-09,-1.7018e-05,-1.7654e-05,-7.8096e-08,1,0.000476,0,0.000476,0.005
-1.7197e-06,-2.3992e-07,20.409,-18.195,-1.8864e+07,10.601,-15.212,1.8518e+07,3.5189e-07,-5.8241e-07,-0.32524,1.8277e-07,-3.1377e-06,0.31928,6.075e+06,2851.2,-4.163e-08,-0.0016828,-286.96,5.4671e-07,0.0024651,0.0035829,-5.2314e-14,-2.1147e-09,-0.0003606,6.8702e-13,3.0977e-09,2.4781e+07,16.039,-69.674,-1.8955e+07,0.53469,62.987,1.5962e+07,2.7654e-07,-1.2013e-06,-0.32681,9.2188e-09,1.086e-06,0.27521,5.403e+06,2676.2,-173.67,0.0012767,-13.543,-14.048,-0.062147,0.003363,-0.00021824,1.6044e-09,-1.7018e-05,-1.7654e-05,-7.8096e-08,1,0.000477,0,0.000477,0.005
-1.7326e-06,-2.3102e-07,20.117,-18.403,-1.8858e+07,11.689,-15.907,1.8719e+07,3.4685e-07,-5.9127e-07,-0.32513,2.0154e-07,-3.311e-06,0.32273,6.1287e+06,2864.4,-6.393e-08,-0.0018419,-303.95,5.7151e-07,0.0022828,0.0035995,-8.0337e-14,-2.3146e-09,-0.00038195,7.1818e-13,2.8686e-09,2.4781e+07,16.039,-69.674,-1.8955e+07,0.53469,62.987,1.5962e+07,2.7654e-07,-1.2013e-06,-0.32681,9.2188e-09,1.086e-06,0.27521,5.403e+06,2676.2,-173.67,0.0012767,-13.543,-14.048,-0.062147,0.003363,-0.00021824,1.6044e-09,-1.7018e-05,-1.7654e-05,-7.8096e-08,1,0.000478,0,0.000478,0.005
-1.7455e-06,-2.2212e-07,19.825,-18.611,-1.8851e+07,12.777,-16.602,1.8919e+07,3.4181e-07,-6.0012e-07,-0.32502,2.203e-07,-3.4844e-06,0.32619,6.1823e+06,2877.6,-8.623e-08,-0.002001,-320.94,5.9631e-07,0.0021004,0.0036161,-1.0836e-13,-2.5145e-09,-0.0004033,7.4935e-13,2.6395e-09,2.4781e+07,16.039,-69.674,-1.8955e+07,0.53469,62.987,1.5962e+07,2.7654e-07,-1.2013e-06,-0.32681,9.2188e-09,1.086e-06,0.27521,5.403e+06,2676.2,-173.67,0.0012767,-13.543,-14.048,-0.062147,0.003363,-0.00021824,1.6044e-09,-1.7018e-05,-1.7654e-05,-7.8096e-08,1,0.000479,0,0.000479,0.005
-1.7584e-06,-2.1322e-07,19.533,-18.819,-1.8845e+07,13.866,-17.297,1.9119e+07,3.3677e-07,-6.0897e-07,-0.32491,2.3906e-07,-3.6577e-06,0.32964,6.2359e+06,2890.8,-1.0853e-07,-0.0021601,-337.92,6.2112e-07,0.0019181,0.0036327,-1.3638e-13,-2.7145e-09,-0.00042465,7.8052e-13,2.4103e-09,2.4781e+07,16.039,-69.674,-1.8955e+07,0.53469,62.987,1.5962e+07,2.7654e-07,-1.2013e-06,-0.32681,9.2188e-09,1.086e-06,0.27521,5.403e+06,2676.2,-173.67,0.0012767,-13.543,-14.048,-0.062147,0.003363,-0.00021824,1.6044e-09,-1.7018e-05,-1.7654e-05,-7.8096e-08,1,0.00048,0,0.00048,0.005
-1.7712e-06,-2.0433e-07,19.241,-19.027,-1.8838e+07,14.954,-17.993,1.9319e+07,3.3174e-07,-6.1782e-07,-0.3248,2.5783e-07,-3.8311e-06,0.33309,6.2895e+06,2904,-1.3083e-07,-0.0023192,-354.91,6.4592e-07,0.0017357,0.0036493,-1.6441e-13,-2.9144e-09,-0.00044599,8.1168e-13,2.1812e-09,2.4781e+07,16.039,-69.674,-1.8955e+07,0.53469,62.987,1.5962e+07,2.7654e-07,-1.2013e-06,-0.32681,9.2188e-09,1.086e-06,0.27521,5.403e+06,2676.2,-173.67,0.0012767,-13.543,-14.048,-0.062147,0.003363,-0.00021824,1.6044e-09,-1.7018e-05,-1.7654e-05,-7.8096e-08,1,0.000481,0,0.000481,0.005
-1.7841e-06,-1.9543e-07,18.948,-19.235,-1.8832e+07,16.042,-18.688,1.952e+07,3.267e-07,-6.2667e-07,-0.32469,2.7659e-07,-4.0044e-06,0.33655,6.3432e+06,2917.2,-1.5313e-07,-0.0024783,-371.9,6.7072e-07,0.0015534,0.0036659,-1.9243e-13,-3.1144e-09,-0.00046734,8.4285e-13,1.9521e-09,2.4781e+07,16.039,-69.674,-1.8955e+07,0.53469,62.987,1.5962e+07,2.7654e-07,-1.2013e-06,-0.32681,9.2188e-09,1.086e-06,0.27521,5.403e+06,2676.2,-173.67,0.0012767,-13.543,-14.048,-0.062147,0.003363,-0.00021824,1.6044e-09,-1.7018e-05,-1.7654e-05,-7.8096e-08,1,0.000482,0,0.000482,0.005
-1.797e-06,-1.8653e-07,18.656,-19.443,-1.8826e+07,17.13,-19.383,1.972e+07,3.2166e-07,-6.3552e-07,-0.32458,2.9535e-07,-4.1778e-06,0.34,6.3968e+06,2930.4,-1.7543e-07,-0.0026374,-388.89,6.9552e-07,0.0013711,0.0036825,-2.2045e-13,-3.3143e-09,-0.00048869,8.7402e-13,1.723e-09,2.4781e+07,16.039,-69.674,-1.8955e+07,0.53469,62.987,1.5962e+07,2.7654e-07,-1.2013e-06,-0.32681,9.2188e-09,1.086e-06,0.27521,5.403e+06,2676.2,-173.67,0.0012767,-13.543,-14.048,-0.062147,0.003363,-0.00021824,1.6044e-09,-1.7018e-05,-1.7654e-05,-7.8096e-08,1,0.000483,0,0.000483,0.005
-1.8099e-06,-1.7763e-07,18.364,-19.651,-1.8819e+07,18.219,-20.078,1.992e+07,3.1662e-07,-6.4437e-07,-0.32447,3.1412e-07,-4.3511e-06,0.34345,6.4504e+06,2943.7,-1.9773e-07,-0.0027965,-405.87,7.2032e-07,0.0011887,0.0036991,-2.4848e-13,-3.5142e-09,-0.00051004,9.0518e-13,1.4938e-09,2.4781e+07,16.039,-69.674,-1.8955e+07,0.53469,62.987,1.5962e+07,2.7654e-07,-1.2013e-06,-0.32681,9.2188e-09,1.086e-06,0.27521,5.403e+06,2676.2,-173.67,0.0012767,-13.543,-14.048,-0.062147,0.003363,-0.00021824,1.6044e-09,-1.7018e-05,-1.7654e-05,-7.8096e-08,1,0.000484,0,0.000484,0.005
-1.8228e-06,-1.6874e-07,18.072,-19.859,-1.8813e+07,19.307,-20.774,2.0121e+07,3.1158e-07,-6.5322e-07,-0.32436,3.3288e-07,-4.5245e-06,0.34691,6.504e+06,2956.9,-2.2003e-07,-0.0029556,-422.86,7.4512e-07,0.0010064,0.0037157,-2.765e-13,-3.7142e-09,-0.00053139,9.3635e-13,1.2647e-09,2.4781e+07,16.039,-69.674,-1.8955e+07,0.53469,62.987,1.5962e+07,2.7654e-07,-1.2013e-06,-0.32681,9.2188e-09,1.086e-06,0.27521,5.403e+06,2676.2,-173.67,0.0012767,-13.543,-14.048,-0.062147,0.003363,-0.00021824,1.6044e-09,-1.7018e-05,-1.7654e-05,-7.8096e-08,1,0.000485,0,0.000485,0.005
-1.8357e-06,-1.5984e-07,17.78,-20.068,-1.8806e+07,20.395,-21.469,2.0321e+07,3.0655e-07,-6.6207e-07,-0.32425,3.5164e-07,-4.6978e-06,0.35036,6.5577e+06,2970.1,-2.4233e-07,-0.0031148,-439.85,7.6992e-07,0.00082407,0.0037323,-3.0452e-13,-3.9141e-09,-0.00055273,9.6751e-13,1.0356e-09,2.4781e+07,16.039,-69.674,-1.8955e+07,0.53469,62.987,1.5962e+07,2.7654e-07,-1.2013e-06,-0.32681,9.2188e-09,1.086e-06,0.27521,5.403e+06,2676.2,-173.67,0.0012767,-13.543,-14.048,-0.062147,0.003363,-0.00021824,1.6044e-09,-1.7018e-05,-1.7654e-05,-7.8096e-08,1,0.000486,0,0.000486,0.005
-1.8485e-06,-1.5094e-07,17.487,-20.276,-1.88e+07,21.484,-22.164,2.0521e+07,3.0151e-07,-6.7092e-07,-0.32414,3.7041e-07,-4.8712e-06,0.35381,6.6113e+06,2983.3,-2.6463e-07,-0.0032739,-456.84,7.9472e-07,0.00064174,0.0037489,-3.3254e-13,-4.114e-09,-0.00057408,9.9868e-13,8.0644e-10,2.4781e+07,16.039,-69.674,-1.8955e+07,0.53469,62.987,1.5962e+07,2.7654e-07,-1.2013e-06,-0.32681,9.2188e-09,1.086e-06,0.27521,5.403e+06,2676.2,-173.67,0.0012767,-13.543,-14.048,-0.062147,0.003363,-0.00021824,1.6044e-09,-1.7018e-05,-1.7654e-05,-7.8096e-08,1,0.000487,0,0.000487,0.005
-1.8614e-06,-1.4204e-07,17.195,-20.484,-1.8794e+07,22.572,-22.859,2.0721e+07,2.9647e-07,-6.7977e-07,-0.32403,3.8917e-07,-5.0445e-06,0.35726,6.6649e+06,2996.5,-2.8693e-07,-0.003433,-473.83,8.1953e-07,0.00045941,0.0037655,-3.6057e-13,-4.314e-09,-0.00059543,1.0298e-12,5.7731e-10,2.4781e+07,16.039,-69.674,-1.8955e+07,0.53469,62.987,1.5962e+07,2.7654e-07,-1.2013e-06,-0.32681,9.2188e-09,1.086e-06,0.27521,5.403e+06,2676.2,-173.67,0.0012767,-13.543,-14.048,-0.062147,0.003363,-0.00021824,1.6044e-09,-1.7018e-05,-1.7654e-05,-7.8096e-08,1,0.000488,0,0.000488,0.005
-1.8743e-06,-1.3315e-07,16.903,-20.692,-1.8787e+07,23.66,-23.555,2.0922e+07,2.9143e-07,-6.8862e-07,-0.32392,4.0793e-07,-5.2178e-06,0.36072,6.7185e+06,3009.7,-3.0923e-07,-0.0035921,-490.81,8.4433e-07,0.00027707,0.0037821,-3.8859e-13,-4.5139e-09,-0.00061677,1.061e-12,3.4818e-10,2.4781e+07,16.039,-69.674,-1.8955e+07,0.53469,62.987,1.5962e+07,2.7654e-07,-1.2013e-06,-0.32681,9.2188e-09,1.086e-06,0.27521,5.403e+06,2676.2,-173.67,0.0012767,-13.543,-14.048,-0.062147,0.003363,-0.00021824,1.6044e-09,-1.7018e-05,-1.7654e-05,-7.8096e-08,1,0.000489,0,0.000489,0.005
-1.8872e-06,-1.2425e-07,16.611,-20.9,-1.8781e+07,24.748,-24.25,2.1122e+07,2.864e-07,-6.9747e-07,-0.3238,4.267e-07,-5.3912e-06,0.36417,6.7721e+06,3022.9,-3.3153e-07,-0.0037512,-507.8,8.6913e-07,9.4738e-05,0.0037987,-4.1661e-13,-4.7139e-09,-0.00063812,1.0922e-12,1.1905e-10,2.4781e+07,16.039,-69.674,-1.8955e+07,0.53469,62.987,1.5962e+07,2.7654e-07,-1.2013e-06,-0.32681,9.2188e-09,1.086e-06,0.27521,5.403e+06,2676.2,-173.67,0.0012767,-13.543,-14.048,-0.062147,0.003363,-0.00021824,1.6044e-09,-1.7018e-05,-1.7654e-05,-7.8096e-08,1,0.00049,0,0.00049,0.005
-1.9001e-06,-1.1535e-07,16.319,-21.108,-1.8774e+07,25.837,-24.945,2.1322e+07,2.8136e-07,-7.0633e-07,-0.32369,4.4546e-07,-5.5645e-06,0.36762,6.8258e+06,3036.1,-3.5383e-07,-0.0039103,-524.79,8.9393e-07,-8.7598e-05,0.0038153,-4.4464e-13,-4.9138e-09,-0.00065947,1.1233e-12,-1.1008e-10,2.4781e+07,16.039,-69.674,-1.8955e+07,0.53469,62.987,1.5962e+07,2.7654e-07,-1.2013e-06,-0.32681,9.2188e-09,1.086e-06,0.27521,5.403e+06,2676.2,-173.67,0.0012767,-13.543,-14.048,-0.062147,0.003363,-0.00021824,1.6044e-09,-1.7018e-05,-1.7654e-05,-7.8096e-08,1,0.000491,0,0.000491,0.005
-1.913e-06,-1.0645e-07,16.027,-21.316,-1.8768e+07,26.925,-25.64,2.1522e+07,2.7632e-07,-7.1518e-07,-0.32358,4.6422e-07,-5.7379e-06,0.37108,6.8794e+06,3049.3,-3.7613e-07,-0.0040694,-541.78,9.1873e-07,-0.00026993,0.0038319,-4.7266e-13,-5.1137e-09,-0.00068082,1.1545e-12,-3.3921e-10,2.4781e+07,16.039,-69.674,-1.8955e+07,0.53469,62.987,1.5962e+07,2.7654e-07,-1.2013e-06,-0.32681,9.2188e-09,1.086e-06,0.27521,5.403e+06,2676.2,-173.67,0.0012767,-13.543,-14.048,-0.062147,0.003363,-0.00021824,1.6044e-09,-1.7018e-05,-1.7654e-05,-7.8096e-08,1,0.000492,0,0.000492,0.005
-1.9258e-06,-9.7555e-08,15.734,-21.524,-1.8761e+07,28.013,-26.336,2.1723e+07,2.7128e-07,-7.2403e-07,-0.32347,4.8299e-07,-5.9112e-06,0.37453,6.933e+06,3062.5,-3.9843e-07,-0.0042285,-558.77,9.4353e-07,-0.00045227,0.0038485,-5.0068e-13,-5.3137e-09,-0.00070217,1.1857e-12,-5.6834e-10,2.4781e+07,16.039,-69.674,-1.8955e+07,0.53469,62.987,1.5962e+07,2.7654e-07,-1.2013e-06,-0.32681,9.2188e-09,1.086e-06,0.27521,5.403e+06,2676.2,-173.67,0.0012767,-13.543,-14.048,-0.062147,0.003363,-0.00021824,1.6044e-09,-1.7018e-05,-1.7654e-05,-7.8096e-08,1,0.000493,0,0.000493,0.005
-1.9387e-06,-8.8657e-08,15.442,-21.732,-1.8755e+07,29.102,-27.031,2.1923e+07,2.6624e-07,-7.3288e-07,-0.32336,5.0175e-07,-6.0846e-06,0.37798,6.9866e+06,3075.7,-4.2073e-07,-0.0043876,-575.75,9.6833e-07,-0.00063461,0.0038651,-5.2871e-13,-5.5136e-09,-0.00072351,1.2168e-12,-7.9747e-10,2.4781e+07,16.039,-69.674,-1.8955e+07,0.53469,62.987,1.5962e+07,2.7654e-07,-1.2013e-06,-0.32681,9.2188e-09,1.086e-06,0.27521,5.403e+06,2676.2,-173.67,0.0012767,-13.543,-14.048,-0.062147,0.003363,-0.00021824,1.6044e-09,-1.7018e-05,-1.7654e-05,-7.8096e-08,1,0.000494,0,0.000494,0.005
-1.9516e-06,-7.9759e-08,15.15,-21.941,-1.8749e+07,30.19,-27.726,2.2123e+07,2.6121e-07,-7.4173e-07,-0.32325,5.2051e-07,-6.2579e-06,0.38143,7.0403e+06,3088.9,-4.4303e-07,-0.0045467,-592.74,9.9314e-07,-0.00081694,0.0038817,-5.5673e-13,-5.7136e-09,-0.00074486,1.248e-12,-1.0266e-09,2.4781e+07,16.039,-69.674,-1.8955e+07,0.53469,62.987,1.5962e+07,2.7654e-07,-1.2013e-06,-0.32681,9.2188e-09,1.086e-06,0.27521,5.403e+06,2676.2,-173.67,0.0012767,-13.543,-14.048,-0.062147,0.003363,-0.00021824,1.6044e-09,-1.7018e-05,-1.7654e-05,-7.8096e-08,1,0.000495,0,0.000495,0.005
-1.9645e-06,-7.0861e-08,14.858,-22.149,-1.8742e+07,31.278,-28.421,2.2324e+07,2.5617e-07,-7.5058e-07,-0.32314,5.3928e-07,-6.4313e-06,0.38489,7.0939e+06,3102.2,-4.6533e-07,-0.0047058,-609.73,1.0179e-06,-0.00099928,0.0038983,-5.8475e-13,-5.9135e-09,-0.00076621,1.2792e-12,-1.2557e-09,2.4781e+07,20.651,-0.56482,-1.8955e+07,-4.4605,-13.148,1.5962e+07,3.5606e-07,-9.7383e-09,-0.32681,-7.6906e-08,-2.2669e-07,0.27521,5.403e+06,2676.2,-173.67,0.0012782,-13.543,-14.048,-0.062162,0.003363,-0.00021824,1.6062e-09,-1.7018e-05,-1.7654e-05,-7.8115e-08,1,0.000496,0,0.000496,0.005
-1.9774e-06,-6.1964e-08,14.566,-22.357,-1.8736e+07,32.366,-29.117,2.2524e+07,2.5113e-07,-7.5943e-07,-0.32303,5.5804e-07,-6.6046e-06,0.38834,7.1475e+06,3115.4,-4.8763e-07,-0.0048649,-626.72,1.0427e-06,-0.0011816,0.0039149,-6.1277e-13,-6.1134e-09,-0.00078756,1.3103e-12,-1.4848e-09,2.4781e+07,20.651,-0.56482,-1.8955e+07,-4.4605,-13.148,1.5962e+07,3.5606e-07,-9.7383e-09,-0.32681,-7.6906e-08,-2.2669e-07,0.27521,5.403e+06,2676.2,-173.67,0.0012782,-13.543,-14.048,-0.062162,0.003363,-0.00021824,1.6062e-09,-1.7018e-05,-1.7654e-05,-7.8115e-08,1,0.000497,0,0.000497,0.005
-1.9903e-06,-5.3066e-08,14.273,-22.565,-1.8729e+07,33.455,-29.812,2.2724e+07,2.4609e-07,-7.6828e-07,-0.32292,5.768e-07,-6.778e-06,0.39179,7.2011e+06,3128.6,-5.0993e-07,-0.005024,-643.7,1.0675e-06,-0.0013639,0.0039315,-6.408e-13,-6.3134e-09,-0.0008089,1.3415e-12,-1.714e-09,2.4781e+07,20.651,-0.56482,-1.8955e+07,-4.4605,-13.148,1.5962e+07,3.5606e-07,-9.7383e-09,-0.32681,-7.6906e-08,-2.2669e-07,0.27521,5.403e+06,2676.2,-173.67,0.0012782,-13.543,-14.048,-0.062162,0.003363,-0.00021824,1.6062e-09,-1.7018e-05,-1.7654e-05,-7.8115e-08,1,0.000498,0,0.000498,0.005
-2.0031e-06,-4.4168e-08,13.981,-22.773,-1.8723e+07,34.543,-30.507,2.2924e+07,2.4105e-07,-7.7713e-07,-0.32281,5.9557e-07,-6.9513e-06,0.39525,7.2548e+06,3141.8,-5.3223e-07,-0.0051831,-660.69,1.0923e-06,-0.0015463,0.0039481,-6.6882e-13,-6.5133e-09,-0.00083025,1.3727e-12,-1.9431e-09,2.4781e+07,20.651,-0.56482,-1.8955e+07,-4.4605,-13.148,1.5962e+07,3.5606e-07,-9.7383e-09,-0.32681,-7.6906e-08,-2.2669e-07,0.27521,5.403e+06,2676.2,-173.67,0.0012782,-13.543,-14.048,-0.062162,0.003363,-0.00021824,1.6062e-09,-1.7018e-05,-1.7654e-05,-7.8115e-08,1,0.000499,0,0.000499,0.005
-2.016e-06,-3.527e-08,13.689,-22.981,-1.8716e+07,35.631,-31.202,2.3125e+07,2.3602e-07,-7.8598e-07,-0.3227,6.1433e-07,-7.1247e-06,0.3987,7.3084e+06,3155,-5.5483e-07,-0.0053422,-677.68,1.1172e-06,-0.0017286,0.0039647,-6.9722e-13,-6.7133e-09,-0.0008516,1.4039e-12,-2.1722e-09,3.376e+07,-2.2733,46.281,-1.5851e+07,-9.9573,-105.95,2.9807e+07,-3.9194e-08,7.9795e-07,-0.2733,-1.7168e-07,-1.8267e-06,0.51391,1.0029e+07,3414.7,-212.47,-0.0071896,-1355,71.812,0.048372,0.0042911,-0.000267,-9.0347e-09,-0.0017028,9.0242e-05,6.0787e-08,1,0.0005,0,0.0005,0.005
-2.0292e-06,-1.4556e-08,13.213,-22.027,-1.8608e+07,34.69,-30.692,2.3377e+07,2.2782e-07,-7.5809e-07,-0.32083,5.9811e-07,-6.9804e-06,0.40305,7.4111e+06,3163.7,-5.7248e-07,-0.0052659,-705.12,1.0868e-06,-0.0017827,0.0039756,-7.1939e-13,-6.6173e-09,-0.00088608,1.3658e-12,-2.2402e-09,3.376e+07,-2.2733,46.281,-1.5851e+07,-9.9573,-105.95,2.9807e+07,-3.9194e-08,7.9795e-07,-0.2733,-1.7168e-07,-1.8267e-06,0.51391,1.0029e+07,3414.7,-212.47,-0.0071896,-1355,71.812,0.048372,0.0042911,-0.000267,-9.0347e-09,-0.0017028,9.0242e-05,6.0787e-08,1,0.000501,0,0.000501,0.005
-2.0424e-06,6.1577e-09,12.738,-21.072,-1.85e+07,33.749,-30.182,2.3629e+07,2.1962e-07,-7.3021e-07,-0.31897,5.8188e-07,-6.8362e-06,0.4074,7.5139e+06,3172.4,-5.9012e-07,-0.0051895,-732.56,1.0565e-06,-0.0018367,0.0039865,-7.4156e-13,-6.5213e-09,-0.00092056,1.3276e-12,-2.3081e-09,3.376e+07,-2.2733,46.281,-1.5851e+07,-9.9573,-105.95,2.9807e+07,-3.9194e-08,7.9795e-07,-0.2733,-1.7168e-07,-1.8267e-06,0.51391,1.0029e+07,3414.7,-212.47,-0.0071896,-1355,71.812,0.048372,0.0042911,-0.000267,-9.0347e-09,-0.0017028,9.0242e-05,6.0787e-08,1,0.000502,0,0.000502,0.005
-2.0555e-06,2.6872e-08,12.262,-20.118,-1.8392e+07,32.808,-29.672,2.3882e+07,2.1142e-07,-7.0232e-07,-0.31711,5.6566e-07,-6.6919e-06,0.41175,7.6166e+06,3181.1,-6.0775e-07,-0.0051131,-760,1.026e-06,-0.0018908,0.0039975,-7.6372e-13,-6.4254e-09,-0.00095504,1.2893e-12,-2.376e-09,3.376e+07,-2.2733,46.281,-1.5851e+07,-9.9573,-105.95,2.9807e+07,-3.9194e-08,7.9795e-07,-0.2733,-1.7168e-07,-1.8267e-06,0.51391,1.0029e+07,3414.7,-212.47,-0.0071896,-1355,71.812,0.048372,0.0042911,-0.000267,-9.0347e-09,-0.0017028,9.0242e-05,6.0787e-08,1,0.000503,0,0.000503,0.005
-2.0687e-06,4.7585e-08,11.787,-19.164,-1.8284e+07,31.867,-29.162,2.4134e+07,2.0322e-07,-6.7443e-07,-0.31525,5.4943e-07,-6.5477e-06,0.4161,7.7193e+06,3189.8,-6.2538e-07,-0.0050368,-787.44,9.955e-07,-0.0019448,0.0040084,-7.8588e-13,-6.3294e-09,-0.00098952,1.251e-12,-2.4439e-09,3.376e+07,-2.2733,46.281,-1.5851e+07,-9.9573,-105.95,2.9807e+07,-3.9194e-08,7.9795e-07,-0.2733,-1.7168e-07,-1.8267e-06,0.51391,1.0029e+07,3414.7,-212.47,-0.0071896,-1355,71.812,0.048372,0.0042911,-0.000267,-9.0347e-09,-0.0017028,9.0242e-05,6.0787e-08,1,0.000504,0,0.000504,0.005
-2.0819e-06,6.8299e-08,11.311,-18.209,-1.8176e+07,30.926,-28.651,2.4386e+07,1.9502e-07,-6.4654e-07,-0.31338,5.3321e-07,-6.4035e-06,0.42045,7.8221e+06,3198.5,-6.43e-07,-0.0049604,-814.88,9.6494e-07,-0.0019989,0.0040193,-8.0802e-13,-6.2335e-09,-0.001024,1.2126e-12,-2.5119e-09,3.376e+07,-2.2733,46.281,-1.5851e+07,-9.9573,-105.95,2.9807e+07,-3.9194e-08,7.9795e-07,-0.2733,-1.7168e-07,-1.8267e-06,0.51391,1.0029e+07,3414.7,-212.47,-0.0071896,-1355,71.812,0.048372,0.0042911,-0.000267,-9.0347e-09,-0.0017028,9.0242e-05,6.0787e-08,1,0.000505,0,0.000505,0.005
-2.095e-06,8.9013e-08,10.836,-17.255,-1.8068e+07,29.985,-28.141,2.4639e+07,1.8682e-07,-6.1866e-07,-0.31152,5.1698e-07,-6.2592e-06,0.4248,7.9248e+06,3207.2,-6.6062e-07,-0.0048841,-842.32,9.3433e-07,-0.0020529,0.0040303,-8.3016e-13,-6.1375e-09,-0.0010585,1.1741e-12,-2.5798e-09,3.376e+07,-2.2733,46.281,-1.5851e+07,-9.9573,-105.95,2.9807e+07,-3.9194e-08,7.9795e-07,-0.2733,-1.7168e-07,-1.8267e-06,0.51391,1.0029e+07,3414.7,-212.47,-0.0071896,-1355,71.812,0.048372,0.0042911,-0.000267,-9.0347e-09,-0.0017028,9.0242e-05,6.0787e-08,1,0.000506,0,0.000506,0.005
-2.1082e-06,1.0973e-07,10.36,-16.3,-1.796e+07,29.044,-27.631,2.4891e+07,1.7862e-07,-5.9077e-07,-0.30966,5.0076e-07,-6.115e-06,0.42915,8.0275e+06,3215.9,-6.7824e-07,-0.0048077,-869.76,9.0366e-07,-0.002107,0.0040412,-8.523e-13,-6.0415e-09,-0.001093,1.1356e-12,-2.6477e-09,3.376e+07,-2.2733,46.281,-1.5851e+07,-9.9573,-105.95,2.9807e+07,-3.9194e-08,7.9795e-07,-0.2733,-1.7168e-07,-1.8267e-06,0.51391,1.0029e+07,3414.7,-212.47,-0.0071896,-1355,71.812,0.048372,0.0042911,-0.000267,-9.0347e-09,-0.0017028,9.0242e-05,6.0787e-08,1,0.000507,0,0.000507,0.005
-2.1214e-06,1.3044e-07,9.8845,-15.346,-1.7852e+07,28.103,-27.121,2.5143e+07,1.7042e-07,-5.6288e-07,-0.30779,4.8454e-07,-5.9707e-06,0.4335,8.1303e+06,3224.6,-6.9584e-07,-0.0047313,-897.19,8.7294e-07,-0.002161,0.0040521,-8.7442e-13,-5.9456e-09,-0.0011274,1.097e-12,-2.7156e-09,3.376e+07,-2.2733,46.281,-1.5851e+07,-9.9573,-105.95,2.9807e+07,-3.9194e-08,7.9795e-07,-0.2733,-1.7168e-07,-1.8267e-06,0.51391,1.0029e+07,3414.7,-212.47,-0.0071896,-1355,71.812,0.048372,0.0042911,-0.000267,-9.0347e-09,-0.0017028,9.0242e-05,6.0787e-08,1,0.000508,0,0.000508,0.005
